A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr19_56520500_56522350	1050	1350	0	750	1825	0	1850	0	1575	300	0	0	0	700	775	1075	175	750	775	0	1850	1850	0	0	0	0	0	0	0	0	1850	775	0	0	175	0	0	0	0	700	0	0	625	0	0	0	700	250	250	550
chr19_56522700_56523300	375	600	0	0	450	0	600	0	600	0	450	0	0	0	0	525	150	0	600	0	600	600	0	0	0	0	0	0	0	0	450	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	600	150	0	75
chr19_57267750_57268050	300	300	0	0	300	0	300	300	0	0	0	0	0	0	225	0	0	0	0	0	300	300	0	0	0	0	0	150	0	150	225	300	0	0	0	0	300	0	0	300	0	0	75	0	0	0	0	0	0	0
chr19_57453200_57453550	350	0	0	0	350	0	325	0	325	0	250	250	250	0	100	0	0	0	100	325	0	325	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	25	350	250	175	0	175
chr2_11983200_11983700	500	0	0	0	500	0	0	0	0	375	425	125	75	350	0	0	0	500	0	0	500	500	0	0	0	0	0	0	0	0	0	0	450	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_24329050_24329500	0	0	0	0	450	275	450	325	0	0	0	0	0	0	0	0	0	0	0	0	450	425	0	0	0	0	450	0	0	0	0	0	350	200	0	450	0	275	175	425	0	0	375	0	450	450	450	450	450	250
chr2_24585900_24586200	300	75	150	300	75	75	75	150	300	0	75	0	0	0	75	300	300	0	0	0	300	300	0	0	0	0	0	0	0	300	225	75	0	0	0	300	300	150	300	300	0	0	300	0	225	75	75	300	300	75
chr2_24908750_24909050	0	200	175	175	0	300	300	0	300	0	300	0	0	0	0	0	300	250	0	0	300	300	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	300	300	0	300	0	0	300	300	0	0	0	0	0
chr2_25940550_25940850	300	0	0	300	300	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_25959050_25959450	400	0	0	0	0	100	400	0	400	0	0	0	0	0	75	0	0	0	0	150	400	375	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_25965750_25966350	600	525	0	75	600	600	600	0	600	75	450	75	0	0	0	0	0	75	0	0	600	600	300	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	225	225	0	0	0	0	0	0
chr2_25970900_25971600	700	700	0	25	375	675	700	0	700	0	0	0	0	0	0	0	0	0	0	0	700	675	75	75	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_25974750_25975050	300	0	0	75	300	300	300	300	300	0	0	0	0	0	0	0	0	0	0	0	300	300	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0
chr2_25977900_25978500	600	600	300	0	525	75	600	225	600	300	600	375	0	150	0	0	300	525	0	0	600	600	600	0	0	0	0	0	0	0	225	300	0	0	0	0	0	0	600	0	0	0	0	225	0	0	0	0	0	0
chr2_30935450_30935850	325	400	0	175	400	325	0	0	400	0	400	0	0	400	0	0	0	400	0	0	400	375	0	0	0	400	400	0	0	0	0	0	400	400	0	400	0	325	400	0	400	0	0	400	400	0	0	150	375	0
chr2_44748450_44748750	300	300	225	300	300	0	300	300	300	0	0	300	150	0	0	0	75	300	75	0	300	300	0	0	0	0	0	0	0	300	300	150	0	0	0	0	150	300	300	300	0	0	300	300	0	0	0	0	0	0
chr2_45379850_45380150	0	0	0	0	300	0	300	0	125	125	50	0	0	300	0	125	0	0	0	0	300	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	300	50	0	275	0	0	50	125	0	0	0	0	0	0
chr2_60978150_60978600	450	375	0	0	450	0	450	0	0	0	0	150	75	0	0	0	0	225	0	0	450	450	225	0	0	0	0	150	0	0	0	0	0	450	0	300	0	0	0	0	0	0	0	0	75	0	0	225	0	0
chr2_61171200_61171500	300	300	0	0	300	75	300	75	300	225	300	0	0	0	0	0	300	0	0	0	300	0	300	0	0	0	0	0	0	0	0	225	0	300	0	300	0	225	300	300	0	0	0	0	0	0	0	0	225	0
chr2_65597450_65598000	0	0	0	0	550	0	550	0	0	0	550	175	0	0	0	100	0	0	400	0	525	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0
chr2_69748950_69749550	600	375	600	0	600	0	600	0	600	0	0	0	0	600	600	450	600	600	450	0	600	600	600	300	600	0	0	600	600	300	600	0	225	600	0	600	375	600	600	600	0	0	600	600	0	0	0	0	0	0
chr2_69751200_69751900	700	300	700	0	300	0	700	0	700	0	300	0	0	0	700	700	375	75	0	0	675	700	700	225	700	0	0	700	700	700	700	700	0	75	0	700	75	700	700	700	300	0	700	700	0	0	0	0	0	0
chr2_71306750_71307050	0	0	0	275	300	0	300	0	0	0	275	0	0	0	0	300	0	0	0	0	275	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_72683850_72684250	400	0	250	375	325	0	400	400	400	0	400	250	0	100	0	325	0	0	250	0	400	375	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	400	0	0	400	0	400	0	0	0	0	0	0
chr2_74146000_74146350	350	350	0	0	0	0	200	0	350	350	75	0	0	0	0	0	0	0	0	0	350	300	0	0	0	0	0	0	0	0	0	0	50	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_74229900_74230250	350	350	0	350	350	0	350	350	350	50	350	0	0	0	0	0	350	0	0	0	275	350	125	0	275	0	0	0	0	0	200	200	0	0	0	0	125	275	350	125	0	350	125	200	0	0	0	0	0	0
chr2_85942350_85942650	0	0	0	0	300	0	300	0	300	300	300	300	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	300	300	300	300
chr2_87013250_87013650	400	0	0	0	0	0	400	0	375	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_89828900_89829300	400	0	400	325	400	175	0	0	400	0	0	0	0	0	0	400	0	175	400	400	375	400	0	0	250	100	400	100	0	400	0	250	100	0	0	0	0	0	25	0	400	0	0	0	250	400	400	400	400	400
chr2_96371100_96371400	300	225	0	300	150	0	300	0	300	300	300	300	0	300	300	150	75	0	0	0	300	300	300	0	0	300	300	0	300	0	0	0	300	300	0	300	0	300	300	0	300	300	0	0	300	300	300	300	300	300
chr2_97719200_97719650	450	275	0	0	50	200	0	50	425	250	450	0	0	325	0	0	0	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	125	450	50	450	0	450	0	125	0	0	0	450	0	0	0	0	0	0
chr2_97721700_97722000	300	300	0	150	300	300	0	0	300	0	300	0	0	0	0	0	0	0	0	0	300	300	0	225	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	300	0	0	300	0	0	0	0	0	0	0
chr2_97740650_97741950	1300	450	0	0	825	75	0	0	1275	375	525	0	375	0	300	0	0	450	0	0	1300	1300	0	0	0	525	600	675	0	0	0	1125	825	525	550	675	300	0	375	1050	525	0	400	750	0	0	0	0	0	0
chr2_102378200_102378750	0	0	0	375	525	0	550	0	0	0	550	0	0	0	0	550	0	0	0	0	0	550	0	0	375	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_108890250_108890650	0	0	0	225	400	0	400	0	375	0	375	0	0	250	0	0	0	400	0	0	0	400	0	0	0	400	400	0	0	0	0	0	400	400	0	400	0	0	0	375	0	0	0	225	400	400	400	400	400	400
chr2_110660400_110660850	450	450	450	225	450	0	375	300	450	0	450	450	0	300	450	0	450	450	300	0	375	450	0	0	0	450	450	450	0	375	375	450	450	450	0	450	450	450	0	450	450	0	450	300	450	450	450	450	450	450
chr2_110662500_110662800	300	0	75	150	300	0	300	0	0	0	0	300	0	75	300	300	300	225	0	0	300	300	300	0	0	300	300	0	0	300	75	300	300	300	0	300	150	0	0	300	300	0	300	300	300	300	300	300	300	300
chr2_112739200_112739950	750	450	650	700	750	0	750	125	750	0	600	625	0	250	400	0	0	0	0	0	325	500	0	0	0	750	750	0	300	0	0	500	750	750	350	750	0	500	750	300	750	0	0	325	750	750	750	750	750	750
chr2_131706950_131707350	400	0	0	0	0	0	0	0	400	225	400	0	400	0	0	0	0	0	175	0	400	400	0	0	0	0	0	0	0	0	400	0	375	0	0	0	100	0	375	400	0	0	0	0	0	175	0	25	0	0
chr2_132231300_132231750	450	0	0	0	375	0	0	0	375	225	450	0	450	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_132254600_132254950	350	0	0	175	175	0	0	0	350	175	325	0	350	25	0	0	0	0	0	0	350	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_143052900_143053350	75	0	75	0	225	75	450	0	150	0	375	0	0	0	0	0	450	0	0	225	450	450	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	375	0	0	0	300	0	0	0	0	0	0
chr2_143968450_143968800	0	50	350	0	350	0	350	0	0	0	350	0	0	350	50	350	350	50	0	0	350	350	350	0	350	350	350	0	350	350	350	350	350	350	0	350	275	350	350	350	200	0	350	350	350	0	0	350	0	350
chr2_143993400_143993700	0	0	0	0	300	0	0	0	0	0	300	0	0	0	300	0	0	300	300	0	300	300	0	0	300	0	0	0	225	0	225	0	0	300	0	225	0	300	300	300	0	0	300	300	300	300	300	300	300	300
chr2_147897200_147897600	0	0	0	100	400	0	400	0	0	0	375	0	325	150	0	375	375	75	0	0	400	400	0	0	0	300	0	325	225	0	400	375	0	0	0	0	250	400	300	400	300	0	225	400	0	0	0	0	0	0
chr2_147906150_147906450	0	0	0	0	0	0	300	0	0	75	300	0	0	300	0	150	300	0	0	0	300	300	0	0	0	0	0	300	0	300	0	0	0	0	0	0	300	225	0	300	0	0	0	225	0	0	0	0	0	0
chr2_162044800_162045150	0	0	0	0	350	0	350	50	0	0	0	0	0	0	0	0	0	150	0	0	350	350	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0
chr2_168739350_168739700	350	0	0	0	350	0	350	350	0	0	0	0	0	300	350	200	350	350	0	0	350	350	350	0	350	0	0	350	350	0	350	50	300	0	0	0	350	0	350	350	0	0	350	350	0	0	0	0	0	0
chr2_171191250_171191550	300	0	0	75	150	225	0	150	300	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_174462050_174462400	350	350	0	350	350	325	0	350	350	0	350	0	0	0	0	0	0	250	0	0	350	350	0	0	0	250	0	0	0	0	0	0	350	0	25	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0
chr2_177331400_177331750	350	25	0	350	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	300	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0
chr2_190068300_190068700	400	0	0	400	400	0	400	0	400	0	400	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_190139300_190139700	0	0	0	0	400	0	400	0	0	0	400	400	250	0	0	0	0	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	400	400	400	400
chr2_190142150_190142600	0	0	100	25	450	0	450	0	250	400	250	250	25	450	100	325	0	0	0	0	450	425	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	25	0	0	0	450	0	450	450	450	450
chr2_191039100_191039400	0	0	0	0	300	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	300	300	300	225	0	0	0	0	0	0	225	300	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0
chr2_200403300_200403600	0	0	0	300	300	0	300	0	0	0	300	0	75	0	0	0	0	0	0	0	300	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	225	0	0	0	0	0	0	0
chr2_203160600_203161050	450	75	75	150	225	75	450	150	450	0	450	225	0	0	300	0	375	225	0	0	450	450	450	0	75	0	0	0	0	0	225	0	300	0	0	0	0	450	450	225	0	450	0	450	0	0	0	0	0	0
chr2_203959750_203960250	500	200	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_206848800_206849100	0	0	300	225	300	0	300	0	150	75	300	0	0	300	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr2_223984650_223984950	300	0	0	0	225	0	300	0	0	300	300	0	300	0	300	300	0	225	0	0	300	300	0	225	0	0	300	300	0	300	300	300	0	0	0	0	300	0	0	300	0	0	300	300	0	0	0	0	0	0
chr2_223996650_223997450	800	0	0	0	800	0	800	0	650	75	0	0	0	75	0	0	0	0	0	0	375	600	0	0	0	0	0	450	75	450	0	375	0	0	0	0	800	225	0	0	0	0	225	0	0	0	0	0	0	0
chr2_224001300_224001600	300	0	0	0	300	0	0	0	0	300	0	0	300	225	0	300	300	300	0	0	300	300	0	0	0	0	0	300	0	300	300	300	0	0	0	0	300	0	0	0	300	0	300	0	0	0	0	0	0	0
chr2_233840400_233841650	1250	75	825	1125	1250	0	1250	75	975	750	1250	0	0	1025	450	0	0	375	0	675	1250	1175	125	0	0	1250	1250	0	0	0	375	1025	1250	1250	875	1250	0	1125	375	0	1250	0	600	675	1250	1250	1250	1250	1250	1250
chr2_233844550_233845000	450	450	0	0	400	0	450	0	450	0	450	0	0	0	250	0	0	0	0	0	0	125	0	0	0	450	450	125	0	425	0	200	450	450	0	450	0	425	0	0	450	0	0	325	450	450	450	450	450	450
chr20_3057900_3058800	900	900	225	900	900	225	825	300	900	0	900	0	300	0	675	300	750	225	375	0	900	825	0	0	750	0	0	825	750	525	900	900	0	0	0	0	375	900	900	900	0	600	825	525	0	0	0	0	0	0
chr20_3943800_3944250	450	300	375	300	450	0	375	375	450	0	0	0	0	225	450	0	450	0	225	0	450	450	0	0	0	0	0	450	75	450	375	150	0	0	75	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0
chr20_4987700_4988150	425	275	0	50	450	425	275	0	450	0	0	0	0	0	0	0	0	0	0	0	450	450	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	350	0	0
chr20_19819250_19819600	350	0	0	250	0	0	350	325	350	100	325	0	0	0	0	0	0	0	350	0	325	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	350	350	350	350
chr20_25428000_25428300	300	300	300	300	300	0	300	300	300	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	0	0	0	0	0	300	300	0	300	0	300	0	0	0	0	300	0	300	300	300	300	300	300
chr20_25450500_25450800	300	150	0	300	300	150	300	0	225	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_25451550_25451850	75	0	150	0	300	0	300	0	300	0	0	300	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	300	0	0	0	0	0
chr20_25470500_25470800	300	275	0	0	300	300	300	0	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	300
chr20_25474850_25475900	1050	100	0	0	1050	25	325	0	1050	125	0	0	0	0	0	0	0	0	0	0	1050	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	275	0	0	0	0	0	0	0	0
chr20_25482600_25482950	350	350	0	125	350	350	350	0	350	0	0	0	0	0	0	0	0	0	0	0	350	225	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_25492800_25493150	350	75	0	350	350	350	350	0	350	0	0	0	0	350	0	0	200	0	0	0	350	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0
chr20_25514550_25514850	300	0	0	0	300	300	300	0	300	300	300	300	300	0	0	0	0	225	0	0	300	300	0	0	0	75	0	0	0	0	0	0	300	300	0	0	0	225	0	0	0	300	0	300	300	300	300	300	300	300
chr20_25519850_25520150	0	0	0	300	300	0	300	0	300	0	0	50	0	0	0	0	0	0	0	0	300	275	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	300	0	300	0	0	0
chr20_25536200_25536700	500	450	0	400	500	500	500	0	450	0	0	0	0	175	0	0	0	100	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	475	0	0	0	0	0	0	0	0
chr20_25552400_25552900	500	500	0	0	500	175	500	0	500	0	0	0	0	0	0	0	0	0	0	0	500	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_25556300_25556600	300	200	0	300	300	125	275	0	300	0	0	300	275	0	0	0	0	0	0	0	300	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_25557100_25557500	400	125	0	50	400	275	400	0	400	0	0	400	125	0	0	0	0	0	275	0	400	50	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0
chr20_25557750_25558200	450	375	0	450	450	450	450	225	450	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_25574000_25574700	700	300	0	0	700	0	700	0	700	0	450	675	475	0	0	0	0	0	0	0	700	700	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr20_25575000_25575750	750	375	0	375	750	375	750	0	750	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_25577100_25577600	500	500	0	125	225	500	500	0	500	75	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	300	0	50	0	0	0	0	0	0
chr20_25578150_25578450	300	300	0	75	300	300	300	300	300	0	0	0	0	0	0	300	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0
chr20_25578700_25579050	350	350	0	350	350	350	350	0	350	0	0	0	0	0	0	0	0	0	0	0	350	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0
chr20_25580100_25580700	600	600	0	0	600	225	600	0	600	0	0	0	0	0	0	0	0	600	0	0	600	150	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0
chr20_31802850_31803150	300	150	0	150	0	150	300	0	300	0	300	300	0	0	225	300	0	0	75	0	0	300	0	0	0	300	300	0	0	0	0	0	300	300	0	300	0	0	0	0	300	0	0	300	300	300	300	300	300	300
chr20_36620300_36620600	300	300	0	300	300	0	300	300	300	0	0	0	0	0	0	0	0	300	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	300	0	0	0	0	0	0	0	0	0	0
chr20_36628800_36629200	400	150	0	0	400	0	400	75	400	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	75	0	0	0	0	0	0
chr20_36850800_36851350	550	525	0	0	550	0	550	0	550	550	525	225	475	450	550	550	25	550	300	0	550	550	550	0	0	0	225	0	450	550	550	225	0	550	0	550	550	450	550	550	0	550	0	550	550	525	550	550	550	550
chr20_43729550_43729850	300	300	0	125	0	0	300	0	250	175	300	0	0	0	0	175	0	0	0	0	300	300	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0
chr20_43730850_43731450	600	600	0	450	450	600	600	0	600	600	600	0	225	0	0	0	0	0	0	0	600	600	150	0	0	0	0	0	0	0	0	0	0	75	0	0	0	150	0	0	0	150	0	0	0	0	0	0	0	0
chr20_43753500_43753900	175	0	0	100	400	100	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	375	400	400	400	400
