A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr2_9137150_9137800	0	0	0	0	175	0	250	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	625	0	0	0	0	0	0	0	0	0	325	0	0	650	450	0	300	0	0	0	0	0	550	0	0	0	0	0	0
chr2_9752600_9752900	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	0	300	0	0	0	0	0	0	50	0	0	300	0	0	300	300	0	0	0	0	300	0	0	275	0	0	0	0	0	0
chr2_9798800_9799350	0	0	300	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	225	0	0	300	75	300	0	550	0	0	375	225	300	225	0	0	0	550	0	75	525	375	225	550	0	0	375	300	0	300	0	0	0	0	0	0
chr2_9801000_9801450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	450	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_10395750_10396600	600	450	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	850	0	0	0	850	0	0	0	0	0	0	0	0	0	825	0	0	850	0	0	750	0	0	850	0	0	825	0	0	0	0	0	0
chr2_16661300_16663100	0	0	725	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	50	350	0	0	0	725	0	1550	0	0	0	300	1175	0	0	300	0	1800	0	0	1775	1400	0	1800	0	0	0	50	0	1800	1250	0	0	0	0	650
chr2_25334550_25334850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	300	0	300	0	0	0	75	150	0	0	0	0	300	0	0	300	300	0	300	0	0	0	0	0	300	0	0	0	0	0	0
chr2_25363500_25363900	0	225	150	0	0	225	0	75	75	0	0	0	0	0	0	0	0	0	0	0	0	400	0	400	0	400	0	0	0	0	150	0	75	0	0	375	150	0	400	375	0	175	0	0	400	0	0	150	0	0	0	0	0	0
chr2_26036950_26037100	0	150	150	50	150	150	0	150	0	0	0	0	0	0	0	0	0	150	0	0	0	150	0	150	0	150	150	0	0	50	150	0	150	50	0	150	125	0	150	150	150	150	0	0	150	150	0	125	0	0	0	0	0	0
chr2_31238300_31238650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	100	0	0	0	0	0	0	0	0	350	0	0	350	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0
chr2_32263550_32263850	0	0	0	300	0	0	0	50	0	0	0	0	0	0	275	0	0	125	0	0	0	0	0	275	0	300	0	0	0	0	0	0	0	0	0	300	0	0	125	0	0	300	0	0	300	0	0	275	0	0	0	0	0	0
chr2_36964050_36964100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	50	0	0	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0
chr2_37617200_37617850	0	250	650	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	650	0	650	400	650	0	0	0	0	0	0	0	650	0	650	650	0	650	600	0	625	0	0	650	0	0	625	650	650	0	650	650	650
chr2_37668500_37669250	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	750	750	0	750	0	0	0	0	325	0	0	0	0	750	325	0	750	750	0	750	0	0	750	125	0	725	750	750	0	325	725	750
chr2_41707350_41707800	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	450	0	75	0	0	0	0	0	0	0	0	0	450	0	0	450	450	0	225	0	300	150	0	0	450	150	0	0	0	0	0
chr2_42098300_42098850	550	550	550	250	0	0	0	550	0	0	0	0	0	0	550	300	0	550	450	0	550	550	550	550	0	550	0	0	550	550	550	375	0	0	0	550	0	75	550	525	525	550	0	0	550	550	0	550	0	0	0	0	0	0
chr2_42104600_42104850	0	150	225	0	0	0	0	0	0	0	0	0	0	0	250	0	0	250	0	0	0	250	250	75	250	250	0	0	250	250	250	250	0	0	0	250	0	75	250	225	250	250	0	0	250	250	0	250	75	0	0	75	0	250
chr2_42173850_42174050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	75	0	0	0	0	200	0	0	200	0	0	200	0	0	0	0	0	0	0	0	0	0	0	200
chr2_42174300_42174600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	225
chr2_47057800_47058100	0	0	0	0	0	0	0	0	0	0	0	0	0	50	300	300	0	300	200	50	0	300	125	300	0	300	0	0	300	300	300	300	0	50	0	300	275	300	300	275	300	300	0	0	300	300	0	300	0	0	0	0	125	0
chr2_55152650_55153300	0	650	650	0	175	0	0	0	450	0	0	0	0	0	175	0	0	400	0	0	0	650	400	650	0	650	0	0	0	525	0	0	0	0	0	650	450	0	650	600	0	650	0	0	650	0	0	650	650	0	0	650	625	650
chr2_60489650_60490300	0	250	650	0	625	0	0	325	375	0	0	0	0	0	625	0	0	650	0	25	0	650	650	650	0	650	0	0	0	475	475	650	0	0	0	650	25	250	650	600	325	650	0	0	650	650	0	650	250	0	0	0	175	0
chr2_61179850_61180400	0	0	0	350	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	550	0	550	0	0	0	550	125	0	0	0	0	350	125	0	550	0	0	550	0	300	0	0	0	550	0	0	0	0	0	0
chr2_62313500_62313650	150	125	50	0	0	0	0	0	0	0	0	0	0	0	150	150	0	150	0	50	50	150	125	0	0	150	0	0	150	150	150	125	0	0	0	150	0	125	150	125	150	150	0	0	150	150	0	150	50	0	0	0	50	0
chr2_65231300_65231750	0	0	425	0	0	0	0	100	0	0	0	0	0	0	450	0	0	450	0	0	0	450	0	450	0	450	0	0	350	0	250	0	0	350	0	450	450	0	450	425	0	450	0	0	450	450	0	450	450	450	175	450	450	450
chr2_68375300_68375600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	250	0	300	0	0	0	0	125	0	0	300	0	300	300	0	300	275	0	275	0	0	0	0	0	275	300	300	300	300	300	300
chr2_68377900_68378100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	50	0	125	0	0	0	50	0	200	0	0	0	50	125	0	0	200	0	200	200	0	200	200	0	200	0	0	0	0	0	200	200	200	200	200	200	200
chr2_68405100_68405200	100	100	100	0	0	100	100	100	100	0	100	100	100	0	100	0	0	100	0	0	0	100	100	100	25	100	0	0	0	0	100	0	0	0	100	100	0	0	100	75	100	100	0	0	100	100	0	100	75	0	0	0	100	0
chr2_70766100_70766250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	150	0	0	150	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
chr2_74539900_74540050	0	0	125	0	0	50	0	125	0	0	0	0	0	0	50	0	0	150	0	150	150	0	0	150	150	150	0	0	150	150	150	125	0	0	0	150	0	150	150	125	150	150	0	0	125	150	0	125	0	0	0	0	0	0
chr2_85392750_85393000	225	250	250	175	0	25	175	250	0	0	0	0	0	0	250	0	0	250	250	0	0	250	0	250	75	250	0	0	250	250	250	250	0	150	0	250	250	250	250	225	250	250	0	0	250	250	0	250	0	0	0	0	0	0
chr2_85408050_85408250	125	125	125	0	0	0	50	200	0	0	0	0	0	50	200	0	0	200	0	0	0	200	0	200	0	200	0	0	200	200	200	125	0	0	0	200	0	200	200	200	125	200	0	0	200	200	0	200	0	0	0	0	0	0
chr2_86079500_86079900	0	400	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	400	0	400	0	0	0	400	375	0	75	0	225	375	150	0	375	400	0	150	0	0	225	0	0	400	0	0	0	0	150	0
chr2_96765700_96765850	0	150	0	0	0	0	0	150	150	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	125	0	0	0	0	0	0	0	0	0	150	0	0	125	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0
chr2_96766400_96766850	175	450	0	0	0	175	0	100	0	0	0	0	0	0	0	0	0	0	0	0	200	450	0	200	175	450	0	0	0	125	50	0	0	0	0	450	0	0	450	300	0	450	0	0	250	0	0	425	0	0	0	0	0	0
chr2_96772050_96772400	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	350	0	0	0	0	200	0	0	0	0	125	0	0	350	0	0	350	0	75	125	0	0	350	0	0	0	0	0	0
chr2_96914100_96914400	0	0	0	0	0	75	75	0	0	0	0	0	0	150	300	0	0	300	300	300	0	300	75	300	300	300	0	0	300	300	300	300	0	75	0	300	0	300	300	300	300	300	0	0	300	300	4	300	0	0	0	0	300	0
chr2_98837000_98837700	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	525	0	675	0	700	0	0	0	525	600	0	0	375	0	700	600	0	700	675	0	700	0	0	675	525	0	675	675	0	525	600	600	600
chr2_101311500_101311900	0	0	400	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	375	400	325	400	0	400	0	0	0	400	400	0	0	400	0	400	0	0	400	375	0	400	0	0	400	0	0	400	400	400	0	300	400	0
chr2_101361300_101361450	150	150	150	0	150	0	150	150	150	0	0	0	0	0	150	0	0	75	0	0	150	150	150	150	150	150	0	0	75	150	150	0	0	0	150	150	0	0	150	150	0	150	0	0	150	0	0	150	0	150	0	0	150	150
chr2_102227550_102228000	0	0	0	450	0	0	300	0	0	0	0	0	0	0	300	225	0	375	0	0	0	450	0	300	0	450	0	0	0	375	225	375	0	0	0	300	0	0	450	450	150	450	0	0	0	0	0	450	0	0	0	0	300	0
chr2_113900700_113901100	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	250	0	400	0	400	0	0	400	0	0	0	0	0	0	400	400	400	400	400	0	400	0	0	100	150	0	375	400	400	0	400	400	400
chr2_113909900_113910400	400	475	250	0	0	0	0	475	175	0	0	0	0	0	325	0	0	500	0	0	0	500	400	500	0	500	0	0	500	100	500	475	0	0	0	500	0	250	500	450	500	500	0	0	500	400	0	500	325	0	0	0	500	400
chr2_120006800_120007800	375	1000	1000	300	0	0	825	1000	525	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	1000	0	1000	0	0	0	0	600	0	0	850	0	1000	300	0	1000	975	0	1000	0	0	1000	0	0	1000	1000	100	0	850	400	925
chr2_120293750_120294150	0	0	400	0	375	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	400	0	400	0	400	0	0	0	250	0	0	0	400	0	400	400	0	400	400	0	400	0	0	325	0	0	375	400	400	400	400	400	400
chr2_127079700_127080200	0	0	0	0	0	0	0	0	0	0	0	0	0	200	500	50	0	500	500	125	0	275	425	500	50	500	0	0	500	500	500	500	0	200	0	500	50	350	500	500	500	500	0	0	500	500	0	500	0	0	0	0	0	0
chr2_130157550_130157850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	300	300	0	300	0	300	300	0	300	300	0	300	0	0	0	300	0	300	300	300	225	300	300	300
chr2_134127300_134127750	300	375	450	375	0	450	0	375	450	0	0	0	0	0	450	0	0	450	0	450	0	450	0	450	0	450	0	0	300	450	450	450	0	0	0	450	0	0	450	450	375	450	0	0	450	450	0	450	450	0	0	0	75	450
chr2_134621600_134621900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	275	0	0	0	0	0	0	0	125	0	300	125	0	300	300	0	300	0	0	125	0	0	275	300	275	0	200	200	200
chr2_154699350_154699750	0	0	0	175	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	225	150	0	0	0	375	0	300	150	0	400	150	0	375	300	0	400	0	150	0	0	0	400	0	0	0	75	0	0
chr2_156396000_156396450	225	450	450	0	0	150	0	0	0	0	0	375	0	0	150	0	0	0	0	0	0	450	0	450	0	450	0	0	0	0	0	0	450	300	0	450	0	0	450	450	300	450	0	0	450	0	0	450	0	0	0	0	150	0
chr2_164993200_164993800	0	0	300	0	0	0	550	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	600	0	575	0	0	0	0	0	0	0	0	0	475	0	0	600	600	0	425	0	0	0	0	0	0	0	0	0	0	0	0
chr2_189658300_189659200	0	625	475	0	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	375	125	0	0	900	0	900	900	0	900	900	0	875	0	0	900	0	0	900	900	900	275	900	900	900
chr2_197269650_197269950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	300	0	300	0	0	0	0	300	0	0	0	0	300	0	0	300	300	300	300	0	0	300	300	0	300	0	0	0	0	0	0
chr2_202656750_202656850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	100	0	0	0	100	0	100	0	0	100	100	100	0	0	0	0	100	0	0	100	75	100	100	0	0	0	100	0	100	75	75	0	0	0	0
chr2_208321500_208321600	100	0	0	0	0	0	0	25	0	0	0	0	0	75	100	100	0	100	0	100	0	0	0	0	0	100	0	0	100	100	100	0	0	0	0	100	0	0	100	75	100	100	0	0	0	100	0	100	75	100	0	0	75	0
chr2_209694300_209694600	0	75	300	0	300	300	300	300	300	0	225	0	150	300	0	0	0	0	0	0	0	0	0	300	0	300	0	225	0	0	300	0	0	300	0	300	300	0	300	300	0	300	0	0	0	0	0	300	300	225	150	300	300	300
chr2_209694850_209695200	0	50	350	0	350	350	350	350	275	0	200	0	200	0	0	0	0	0	0	0	0	0	0	350	0	350	0	50	0	0	50	0	0	350	0	350	350	0	350	350	0	350	0	0	0	0	0	350	350	275	200	275	350	350
chr2_209789850_209790150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	300	0	225	300	300	225	300	0	0	0	300	300	0	0	0	0	300	225	0	300	300	300	300	0	0	300	0	0	300	300	300	225	300	300	300
chr2_217865150_217865550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	400	0	0	0	175	325	0	0	0	0	400	0	325	400	375	0	325	0	0	0	100	0	325	0	0	0	0	0	0
chr2_218284100_218284750	400	100	450	0	0	650	0	650	0	0	0	0	0	0	0	0	0	525	0	0	0	650	0	650	0	650	0	0	0	0	475	0	650	0	0	650	0	0	650	650	0	650	0	625	650	0	0	600	0	0	0	0	0	0
chr2_218289500_218289800	300	0	0	0	0	300	300	0	25	0	0	0	0	0	125	0	0	300	0	0	0	125	50	300	0	300	0	0	275	200	300	0	0	50	0	300	0	0	300	275	300	300	0	0	300	125	0	300	0	0	0	0	50	50
chr2_218382000_218382600	0	0	0	0	0	0	600	600	0	0	0	600	0	0	0	0	0	375	0	0	0	225	0	600	600	600	0	0	0	0	600	600	0	0	0	600	300	0	600	600	600	600	0	0	600	0	0	600	0	0	0	0	0	0
chr2_223854800_223855300	0	475	400	25	0	175	0	400	0	0	0	0	0	0	0	0	0	0	0	0	325	0	300	500	0	500	0	0	0	0	0	0	0	500	0	500	500	0	500	475	0	500	0	0	475	0	0	475	500	500	500	500	500	500
chr2_223894750_223895100	0	0	350	0	0	0	0	0	0	50	0	350	0	0	300	0	0	0	0	0	350	350	350	350	0	350	0	0	0	350	350	0	0	350	0	350	350	0	350	350	300	350	0	0	350	350	0	350	350	350	225	350	350	350
chr2_223961000_223961650	0	0	525	0	0	0	0	0	0	0	0	625	0	0	550	0	0	650	0	650	0	650	550	650	450	650	0	0	475	650	650	550	0	0	0	650	0	0	650	600	650	650	0	0	650	250	0	650	250	450	0	400	650	0
chr2_227162600_227162900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	275	0	0	0	0	0	0	50	0	0	300	0	0	300	0	0	300	0	0	50	0	0	0	0	0	0	0	0	0
chr2_230233700_230234000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	200	200	300	0	300	0	0	200	275	0	0	0	300	0	300	300	0	300	275	275	300	0	0	125	0	0	300	300	300	25	300	300	300
chr2_230420800_230421300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	500	0	500	225	500	0	500	0	500	0	0	500	500	500	500	0	0	0	500	0	0	500	500	500	500	0	0	500	500	0	500	50	0	0	0	425	0
chr2_230422200_230423700	0	0	0	0	0	0	0	0	0	0	0	75	0	0	1500	450	0	1500	0	1425	600	1500	0	1500	0	1500	0	0	1500	1500	1500	1500	0	0	300	1500	0	825	1500	1500	1500	1500	0	0	1500	1500	0	1500	1200	900	0	0	750	0
chr2_230424000_230424400	0	400	400	0	0	325	0	400	0	0	0	225	0	0	400	150	0	400	0	325	0	400	0	400	0	400	0	0	400	400	400	400	0	0	0	400	0	375	400	375	400	400	0	0	400	400	0	400	225	0	0	0	375	400
chr2_230425500_230426100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	600	0	525	0	600	0	600	0	600	0	0	600	600	600	525	0	0	0	600	0	300	600	600	600	600	0	0	600	600	0	600	525	0	150	600	375	450
chr2_230431300_230431650	50	200	350	0	0	275	0	350	0	0	0	0	0	0	275	200	0	350	350	350	0	350	200	350	0	350	0	0	350	350	350	350	0	0	0	350	0	350	350	350	350	350	0	0	350	350	0	350	350	0	0	0	350	0
chr2_232874850_232875350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	350	500	0	500	50	500	0	0	0	50	50	50	275	275	0	500	125	0	500	350	0	500	0	50	500	0	0	125	0	0	0	0	0	0
chr2_233073500_233073900	0	400	325	325	0	400	0	400	250	0	0	0	0	0	0	0	0	75	0	0	0	400	0	400	0	400	0	0	100	0	0	100	0	400	0	400	400	25	400	375	0	400	0	0	250	75	0	400	400	400	375	400	400	400
chr2_233098600_233098950	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	200	350	0	0	275	275	0	0	0	0	0	350	350	0	350	0	0	350	0	0	0	0	0	350	0	0	0	0	0	0
chr2_233108050_233108600	0	0	550	0	0	550	275	550	275	0	50	0	0	0	200	0	0	550	125	125	0	550	275	550	125	550	0	0	200	550	550	0	0	0	200	550	550	0	550	550	200	550	0	0	550	550	0	550	200	0	0	0	0	200
chr2_233108800_233109150	0	350	50	0	0	350	0	350	50	0	0	0	0	0	350	0	0	350	50	350	225	350	0	350	0	350	0	0	350	350	350	350	0	0	0	350	275	0	350	350	350	350	0	0	350	350	0	350	0	0	0	0	0	50
chr2_235044750_235045100	200	0	50	0	0	0	350	0	0	0	0	0	0	0	350	350	0	350	350	350	0	350	350	50	0	350	0	0	350	350	350	350	0	125	350	350	350	350	350	350	350	350	0	0	275	350	0	350	0	0	0	0	0	0
chr2_236365850_236366950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	300	0	0	675	0	675	0	1100	825	0	0	450	300	0	1100	0	300	1050	300	0	1100	850	0	700	0	850	0	525	0	1050	675	0	0	0	450	0
chr2_239274350_239274650	0	175	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	275	0	300	0	0	0	0	0	50	0	0	0	0	0	0	300	275	0	0	0	50	200	0	0	275	0	0	0	0	0	0
chr2_239291600_239292400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	375	800	0	0	0	450	550	550	775	0	0	800	0	550	775	750	0	800	0	0	375	625	0	700	0	0	0	0	0	0
chr2_239303300_239303700	400	225	300	0	0	0	400	400	0	0	0	0	0	0	400	0	0	0	0	0	0	400	400	400	0	400	400	0	175	250	400	400	400	0	0	400	0	0	400	375	0	400	0	400	400	0	0	400	0	0	0	0	0	0
chr2_239895900_239896300	0	400	150	0	375	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	400	0	0	0	375	0	0	0	0	0	0	0	0	0	400	0	0	400	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_239910750_239910900	0	150	150	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	75	150	0	150	0	150	0	0	0	75	150	75	150	150	0	150	150	0	150	150	75	150	0	0	150	150	0	150	0	0	0	0	0	0
chr2_241038850_241039400	0	0	550	0	0	550	0	50	50	0	0	275	0	0	50	50	0	0	0	0	200	275	0	550	350	550	0	350	0	0	350	0	0	550	0	550	550	0	550	550	50	550	0	0	550	0	0	550	550	550	550	550	550	550
chr2_242031350_242031500	0	0	0	0	0	0	150	0	0	0	50	0	0	0	125	0	0	50	0	125	150	150	150	150	0	150	0	0	50	150	150	0	0	0	150	150	0	125	150	125	150	150	0	0	150	150	0	150	125	0	0	0	125	0
chr20_1329950_1330600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	175	0	0	625	625	0	325	0	0	0	0	0	0	0	0	0	0	0	0
chr20_1811300_1811650	0	0	325	25	0	0	0	350	0	0	0	0	0	100	350	0	0	350	350	0	0	0	0	0	0	350	0	0	350	350	350	350	0	0	0	350	0	350	350	325	350	350	0	0	350	350	0	325	0	0	0	0	0	0
