A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr2_149747600_149748100	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_149776650_149777350	0	0	0	300	0	0	700	0	0	0	0	0	0	400	0	450	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_149819450_149819950	0	0	0	0	0	0	500	0	0	0	0	0	0	500	0	0	0	0	0	0	0	475	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100
chr2_149838450_149839050	0	0	0	0	0	0	600	0	0	0	0	0	0	375	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_149860200_149860600	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_149864000_149864400	0	0	0	0	0	0	375	0	0	0	0	0	0	175	0	300	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_149876900_149877400	0	0	0	0	0	0	500	0	0	0	0	0	0	400	0	175	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr2_149884700_149885350	0	0	0	475	0	0	650	0	0	0	0	0	0	25	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_149899200_149899600	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
chr2_151843350_151843950	0	0	0	0	300	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0
chr2_151867450_151867750	0	0	0	125	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0
chr2_151869050_151869350	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	250	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
chr2_151878200_151878650	0	0	0	50	0	0	425	0	0	0	50	0	0	100	0	400	0	450	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
chr2_151886000_151886500	0	0	0	0	0	0	500	0	0	0	0	0	0	400	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
chr2_151887000_151887400	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr2_151897000_151897350	0	0	0	0	50	0	350	0	0	0	0	0	0	350	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_151899150_151899450	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_151920600_151921000	0	0	0	75	0	0	400	0	0	0	0	0	0	225	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_151922100_151922900	0	0	0	125	0	0	800	0	0	0	0	0	0	0	0	0	0	450	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_151936250_151936650	0	0	0	0	0	0	400	0	0	0	0	0	0	400	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0
chr2_151968500_151968850	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	325	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_152000300_152000750	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	400	0	275	0	0	0	425	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_152007600_152007950	0	0	0	125	0	0	350	50	50	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_152010750_152011200	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	75	0	0	0	450	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_152012700_152013000	0	0	0	150	0	0	300	150	0	0	0	0	0	0	0	0	0	225	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_152018100_152018550	0	0	0	0	0	0	450	0	0	0	0	0	0	75	0	0	0	0	0	0	0	450	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_152034200_152034550	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	25	350	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_152056850_152057250	0	0	0	0	0	0	400	0	0	0	0	0	0	375	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_152081500_152081800	0	0	200	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0
chr2_156345500_156345850	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	250	350	250	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_157347050_157347500	275	275	0	425	450	0	450	350	0	0	0	400	0	0	275	0	275	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	250	100	175	100
chr2_161993400_161993800	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_161994650_161995000	0	0	0	0	0	0	350	0	0	0	0	0	0	25	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0
chr2_161996700_161997400	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_161997750_161998100	0	0	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0
chr2_162008250_162008700	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_162011550_162013000	0	0	375	0	0	0	1450	0	0	0	0	0	0	0	0	0	0	0	600	0	0	1450	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_162018350_162018750	0	0	0	250	375	0	400	0	0	0	0	0	0	300	0	0	400	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_162022900_162023500	0	0	0	0	250	0	600	250	0	0	100	0	0	0	0	0	0	0	0	0	0	575	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0
chr2_162024500_162025200	0	0	0	0	0	0	700	0	0	0	0	0	0	700	0	0	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_162028650_162028950	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_162043400_162044350	0	0	0	950	950	0	950	950	0	0	0	0	0	0	0	0	0	0	0	0	950	925	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_162044550_162045150	0	0	0	225	600	0	600	300	0	0	0	0	0	0	0	0	0	150	0	0	600	600	0	0	0	0	0	225	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0
chr2_162050600_162051150	0	0	0	250	400	0	550	475	0	0	0	0	0	400	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
chr2_162066400_162066900	0	0	275	0	0	0	500	0	0	0	0	0	0	300	0	225	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_162067200_162067600	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	300	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_162077850_162078150	0	0	0	150	225	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	225	0	225	0	150	300
chr2_162079350_162079650	0	0	75	0	0	0	300	0	0	0	75	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	300	300	300	300
chr2_164410400_164410750	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_164946150_164946600	0	0	0	375	0	0	450	300	0	0	0	0	0	0	0	75	450	0	450	0	0	450	0	0	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	450	0	0	0	375	150	0	0	0	0	0
chr2_165832000_165832300	300	0	0	0	0	0	300	0	0	0	0	0	0	0	125	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	300	0	0	0	0	0	0
chr2_165837200_165837600	0	0	0	0	400	0	400	0	0	0	0	0	0	400	0	0	0	225	0	150	0	400	0	0	0	0	300	0	0	0	225	400	0	0	250	0	0	0	0	225	0	0	325	0	0	0	0	0	0	0
chr2_165859850_165860200	0	0	350	350	350	100	350	25	0	175	350	0	0	325	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	350	250	0	0	0	0	0	0	0	0	0	0	0	350	325	350	350	350	350
chr2_166745350_166745700	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	350	350	350	350
chr2_168493350_168494000	0	0	200	0	650	0	650	0	0	0	0	0	0	575	650	200	650	425	575	0	650	650	650	375	275	0	0	650	650	650	650	650	0	0	0	0	425	0	0	650	0	0	650	0	0	0	650	0	0	0
chr2_168501300_168502500	0	0	300	675	1200	0	1200	0	0	0	0	0	0	375	1200	0	300	75	675	0	675	1200	375	0	0	0	0	0	0	150	300	675	0	0	0	0	0	750	0	900	0	0	1200	0	375	375	375	525	300	0
chr2_168567750_168568200	0	0	0	0	450	0	450	0	0	0	0	0	0	450	450	450	450	0	450	0	450	450	450	0	150	0	0	450	450	450	450	450	0	0	0	450	450	0	450	450	0	0	450	300	0	0	0	0	0	0
chr2_168587900_168588300	400	0	0	325	400	0	400	250	0	0	0	0	0	375	400	400	225	0	0	0	0	400	400	0	0	0	0	0	0	0	400	75	0	0	0	0	0	400	0	0	0	0	225	400	0	0	100	0	0	0
chr2_168604800_168605250	0	0	75	0	450	0	450	0	0	0	0	450	0	0	450	450	0	450	0	0	75	450	450	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	0	450	0	0	450	75	450	450	450	450	450	450
chr2_168658500_168658900	150	0	0	150	400	0	400	75	0	0	0	0	0	0	400	400	325	375	0	0	400	400	400	150	300	300	0	400	400	0	400	0	0	0	0	0	400	0	400	400	0	0	400	75	0	0	0	0	0	0
chr2_168757300_168757900	0	0	500	500	600	0	575	0	0	50	0	0	0	125	0	0	125	0	0	0	600	600	600	0	0	0	0	600	275	0	0	575	0	0	0	0	600	0	0	600	0	0	600	600	0	0	0	0	0	0
chr2_168758550_168759250	0	0	525	0	675	0	700	0	0	0	0	0	0	0	525	450	700	675	525	0	375	700	700	0	0	0	0	225	525	375	225	375	0	0	0	0	600	0	0	700	0	0	700	0	0	375	0	0	0	0
chr2_168761100_168761650	150	0	550	0	525	0	550	0	75	0	0	0	0	550	550	100	400	0	0	0	225	550	550	0	0	0	0	250	550	525	550	550	0	0	0	0	550	0	325	550	0	0	550	0	0	0	0	0	0	0
chr2_169099150_169099550	0	0	0	125	0	0	400	0	125	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	400	400	0	0	0	0	0	400	400	0	400	0	0	0	0	0	0	125	0	400	400	400	400	400	400
chr2_169103450_169104150	0	0	0	375	0	0	700	0	0	0	0	0	0	325	0	400	0	0	0	0	0	700	0	0	0	700	550	0	0	0	300	300	700	700	0	700	0	0	0	0	700	0	300	525	700	175	250	700	700	0
chr2_169447050_169447600	0	0	0	225	550	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	525	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0
chr2_169673000_169673400	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_172927850_172928200	0	0	0	100	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_173229750_173230050	0	0	0	0	0	0	300	0	0	0	0	0	0	75	75	0	300	0	0	0	0	300	0	0	0	0	300	0	75	0	300	300	300	300	0	300	300	300	300	75	75	0	300	0	0	0	0	0	0	0
chr2_173268050_173268400	0	0	0	0	0	0	350	0	0	0	0	0	0	25	0	0	0	250	0	0	0	350	0	0	0	0	350	0	100	250	0	350	0	350	0	350	25	250	350	350	0	0	0	0	350	175	350	350	350	350
chr2_173821100_173821450	0	0	0	175	350	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0
chr2_173884700_173885100	0	0	0	400	400	400	400	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	375	0	0	0
chr2_174030000_174030550	0	0	0	325	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_174714350_174714750	0	0	0	0	375	0	0	0	0	0	0	0	0	225	0	0	0	400	0	0	0	400	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_175568100_175568500	0	0	75	0	400	0	0	0	0	0	0	0	0	150	0	0	0	75	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_179648250_179648600	0	0	0	0	350	0	0	0	0	0	0	0	0	275	0	350	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0
chr2_180369700_180370050	0	0	0	200	350	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_180395400_180395800	0	0	375	0	400	0	400	0	0	0	300	400	0	225	0	0	0	0	250	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_183210950_183211350	325	0	0	175	175	0	400	375	0	0	0	0	0	0	0	0	225	0	150	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	175	0	0	0
chr2_183897750_183898050	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_185290800_185291200	0	0	0	0	400	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	375	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_186473850_186474250	0	0	0	0	400	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	175	100	0
chr2_189983950_189984400	0	0	0	175	450	50	450	0	0	0	450	0	250	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	400	450	450	450	450
chr2_190141050_190141650	0	0	75	0	600	0	600	0	0	0	600	0	600	0	0	600	0	150	0	0	75	600	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	600	600	600	600	600	600
chr2_190142250_190142650	0	0	0	325	400	0	400	0	150	300	150	150	0	375	0	225	0	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	250	0	0	0	400	0	400	400	375	400
chr2_191027100_191027700	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	150	600	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_191038850_191039150	0	0	0	0	275	0	300	0	0	0	125	0	0	0	0	0	0	0	0	0	300	300	300	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	275	0	0	0	300	0	0	0	0	0	0	0
chr2_191090550_191090850	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_191141100_191141600	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	225	0
chr2_196251800_196252150	0	0	0	325	350	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	350	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
chr2_197313600_197313900	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_197329100_197329500	0	0	150	225	0	0	400	150	375	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	325	400	100	400	0
chr2_197334300_197334750	0	0	0	0	0	0	450	75	0	0	0	0	0	0	0	150	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0
chr2_197347050_197347550	0	0	0	50	0	0	500	50	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
chr2_197354550_197354950	0	0	0	250	0	0	400	0	0	225	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	100	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr2_199775800_199776250	200	0	0	125	450	0	450	0	0	100	0	0	100	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
