A.H3K4me1.intersect.value	CLL.A34019.CEMT_4.H3K4me1.hg38.A34019_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34035.CEMT_5.H3K4me1.hg38.A34035_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34074.CEMT_6.H3K4me1.hg38.A34074_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34938.CEMT_26.H3K4me1.hg38.A34938_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34945.CEMT_27.H3K4me1.hg38.A34945_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34952.CEMT_28.H3K4me1.hg38.A34952_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34959.CEMT_29.H3K4me1.hg38.A34959_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35236.CEMT_25.H3K4me1.hg38.A35236_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35243.CEMT_30.H3K4me1.hg38.A35243_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60643.CEMT_94.H3K4me1.hg38.bwa-sb.IX4413.C958UANXX_6_ATCACG.FindER2.bed.remDups.bed.intersect.value	CLL.A60650.CEMT_95.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_CTAGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60657.CEMT_96.H3K4me1.hg38.bwa-sb.IX4414.C958UANXX_7_AACTTG.FindER2.bed.remDups.bed.intersect.value	CLL.A60670.CEMT_97.H3K4me1.hg38.bwa-sb.IX4412.C958UANXX_5_ACGATA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091897_EGAX00001135686_EGAR00001139768_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133242_EGAR00001137328_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215953_EGAR00001228604_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215622_EGAR00001228081_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133247_EGAR00001137334_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001272679_merged2runs_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001231900_EGAR00001245926_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001215636_EGAR00001228045_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001272596_EGAR00001300137_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234407_EGAR00001248465_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291824_EGAR00001320548_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272600_EGAR00001300131_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272621_EGAR00001300048_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272624_EGAR00001300051_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272707_EGAR00001300114_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272668_merged3runs_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001364257_EGAR00001401411_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272656_EGAR00001300003_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272661_EGAR00001300008_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272650_EGAR00001299997_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419429_EGAR00001456616_MBC_H3K4me1_PAIRED.FindER2.bed.intersect.value	EGAN00001276795_EGAX00001304981_EGAR00001334464_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276796_EGAX00001304983_EGAR00001334466_PBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001305005_EGAR00001334422_GCBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326452_EGAR00001355725_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305085_EGAR00001334364_csMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305061_EGAR00001334388_NBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326574_EGAR00001355824_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326490_EGAR00001355777_usMBC_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358538_EGAX00001371128_EGAR00001408501_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	EGAN00001358558_EGAX00001371127_EGAR00001408500_CLL_H3K4me1_SINGLE.FindER2.bed.intersect.value	GCBC.A68886.CEMT_129.H3K4me1.hg38.bwa-sb.IX5126.CAVYBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70848.CEMT_134.H3K4me1.hg38.IX5208.CAVPBANXX_1_ATCACG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70855.CEMT_135.H3K4me1.hg38.IX5209.CAVPBANXX_2_GATCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70862.CEMT_136.H3K4me1.hg38.IX5210.CAVPBANXX_3_ACCCAG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70869.CEMT_137.H3K4me1.hg38.IX5211.CAVPBANXX_4_AGCGCT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70876.CEMT_138.H3K4me1.hg38.IX5213.CAVPBANXX_6_CAAAAG.FindER2.bed.remDups.bed.intersect.value
chr12_50603300_50603650	350	0	250	325	350	0	350	325	350	350	350	0	0	100	0	350	25	100	0	250	325	0	175	350	0	0	350	325	250	0	350	0	0	350	350	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0
chr12_53613650_53614000	0	0	0	0	350	0	0	0	350	0	0	0	0	0	325	350	325	100	0	300	350	0	0	350	325	350	0	250	250	0	0	350	350	0	0	350	350	0	0	250	0	0	350	0	350	350	350	350	350	350
chr12_55721850_55722450	600	0	375	225	600	225	600	0	0	0	600	0	0	150	0	0	300	0	0	0	600	0	0	0	0	0	0	150	0	0	0	0	0	600	75	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0
chr12_56434650_56434950	300	75	0	0	300	150	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_68198250_68199100	850	0	150	0	850	0	850	300	675	0	625	300	0	0	0	0	0	0	0	600	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	850	0	0	0	0	0	0
chr12_68390750_68391100	350	0	0	0	350	0	350	0	0	0	0	0	0	250	0	0	0	250	0	175	300	0	0	0	325	350	350	325	0	175	0	350	350	0	350	0	350	175	0	0	0	0	0	350	350	350	350	350	350	350
chr12_68897400_68898100	675	375	225	0	675	300	700	0	700	0	0	525	0	700	700	700	700	700	0	0	700	0	0	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	0	700	0	700	700	700	700	700	700	700
chr12_68920450_68920750	300	50	0	50	300	0	0	0	300	0	0	275	50	0	0	0	0	0	0	275	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	300	300	275	275	300	300
chr12_94765450_94765950	500	275	0	500	500	450	500	300	500	150	500	500	0	500	225	75	0	150	50	50	500	0	50	200	0	0	500	500	500	0	375	0	0	50	500	0	0	0	0	150	0	0	0	300	0	125	0	0	0	0
chr12_94866950_94867500	525	550	25	0	550	0	550	0	475	550	550	550	400	450	150	550	450	525	0	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	175	0	0	0	0	0	150	0	0	150	0	75
chr12_101527200_101527500	300	0	0	0	300	0	300	225	300	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
chr12_101551550_101552050	500	0	0	325	500	0	500	0	0	0	475	0	325	0	0	0	0	300	0	500	0	0	0	0	0	0	0	250	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0
chr12_101789450_101789850	400	400	0	0	400	0	325	0	0	0	400	0	0	0	0	0	75	75	0	0	375	0	0	0	0	75	0	75	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	150	75	0	150	75	75
chr12_101805400_101805850	450	450	425	0	450	0	450	450	450	350	450	450	0	0	0	275	450	0	0	275	450	0	0	450	0	0	0	0	425	450	0	0	0	125	300	0	0	350	0	0	0	275	450	0	0	0	100	0	0	0
chr12_107032500_107032800	300	300	0	0	300	0	300	0	300	0	0	300	0	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0
chr12_112240400_112240750	350	350	0	175	350	0	350	350	350	25	350	0	0	0	350	350	100	350	25	175	325	0	0	350	325	325	350	350	350	350	350	0	350	350	350	0	325	100	0	350	0	350	0	350	350	350	325	350	350	350
chr12_112329400_112329700	300	0	300	0	300	250	300	300	300	200	300	300	0	275	300	300	300	300	0	0	275	0	0	300	0	0	300	300	300	300	275	0	0	0	300	125	0	300	250	300	0	0	0	125	0	0	0	0	0	0
chr12_112459000_112459300	300	0	0	0	300	0	300	300	275	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr12_113873900_113874450	550	0	0	0	0	0	550	0	0	0	525	0	0	0	0	0	550	0	0	550	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_115008500_115008900	0	0	0	0	375	0	400	0	375	150	225	0	150	150	0	0	0	0	0	400	400	0	0	0	400	400	75	0	0	0	0	400	400	0	300	400	400	400	0	0	0	150	0	400	400	400	0	400	400	400
chr12_115320600_115320950	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0	350	0	0	0	350	350	0	0	0	350	350	0	0	0	0	0	0	350	0	0	0	275	0	0	0	0	0	0	350	350	350	0	200	0	0
chr12_115503750_115504650	900	900	0	900	900	0	900	0	900	900	900	0	900	900	900	900	900	900	825	900	900	0	0	900	900	900	900	900	900	900	900	900	825	900	900	825	750	900	900	900	0	900	750	900	900	900	0	750	825	750
chr12_115504950_115505250	300	300	0	300	300	0	300	0	300	300	300	0	300	300	300	300	300	225	300	300	300	0	0	300	300	300	300	300	300	300	300	150	300	300	300	225	225	300	300	300	0	300	300	300	225	150	0	150	0	150
chr12_117538650_117539000	350	75	0	0	350	350	350	75	0	0	150	0	75	0	0	0	0	0	0	225	350	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_117770250_117770750	500	0	75	0	500	500	500	0	500	0	450	150	375	0	0	0	350	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_117776400_117777100	700	0	0	700	700	0	700	0	600	600	700	700	700	0	0	0	0	0	0	700	700	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0
chr12_117817950_117818250	300	75	0	150	300	0	300	0	225	0	225	0	225	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_117879300_117879900	600	0	0	600	600	0	600	525	600	0	600	600	225	0	0	0	0	0	0	600	600	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0
chr12_117912650_117913400	725	0	275	0	750	500	725	0	575	375	750	750	350	0	0	0	0	0	0	750	25	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	750	500	0	0	0	0	0	0
chr12_117913650_117914200	550	0	75	25	550	550	550	175	550	0	550	550	550	0	0	0	0	0	0	550	525	150	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0
chr12_117915900_117916650	750	0	0	150	750	525	675	0	600	0	375	750	375	0	0	0	0	0	0	750	750	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0
chr12_117962900_117963300	400	0	0	75	400	375	400	0	400	0	400	400	0	0	0	0	0	0	0	300	375	300	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0
chr12_117963750_117964050	300	0	0	300	300	300	300	0	300	225	300	300	300	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_118022450_118022950	500	0	0	250	500	100	500	0	450	0	0	0	0	0	0	0	25	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	500	325	0	0	0	0	0	0
chr12_118023600_118024500	900	0	0	0	900	0	900	75	0	0	0	0	0	0	0	0	0	0	0	675	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	900	0	0	0	0	0	0
chr12_118032050_118032500	450	200	0	0	450	0	425	125	425	0	425	450	450	0	0	0	0	0	0	425	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	425	0	0	0	0	0	0
chr12_118032750_118033150	400	150	0	0	400	0	400	300	400	0	400	400	100	0	0	0	375	0	400	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	400	250	400	0	175	0
chr12_118038000_118038900	900	900	225	75	900	0	900	0	900	750	900	900	900	0	0	0	0	0	450	900	825	0	0	0	675	0	0	0	0	0	0	900	0	0	0	600	0	0	0	0	0	0	900	900	0	0	0	0	0	0
chr12_118039400_118040750	1350	725	0	1350	1350	125	1350	0	1025	725	25	725	425	0	0	0	0	0	0	875	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	1350	0	0	0	0	0	0
chr12_118042700_118043450	25	125	0	0	750	0	725	0	650	200	750	750	725	0	0	0	0	0	0	750	750	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	750	0	0	0	0	0	0
chr12_118048500_118048800	300	0	0	150	300	150	300	300	300	0	0	75	0	0	0	75	0	225	0	150	75	0	0	0	0	0	0	0	0	300	0	150	0	0	0	0	0	150	0	0	75	0	0	300	75	75	225	225	75	75
chr12_118056900_118057250	350	50	0	150	350	350	350	350	350	350	350	350	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0
chr12_118133400_118133700	300	75	0	0	0	0	75	0	300	0	300	75	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_118272650_118273050	400	0	0	150	150	0	400	400	400	0	0	0	0	0	0	0	400	0	0	325	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0
chr12_121912750_121913050	300	125	0	300	300	25	300	300	300	200	275	0	125	0	0	0	0	0	125	200	275	0	0	0	300	0	0	200	0	0	125	300	200	300	0	200	125	0	0	0	0	0	0	125	0	50	0	50	50	0
chr12_124217100_124217400	300	0	0	0	150	0	300	0	300	0	0	0	0	225	0	300	300	0	0	300	300	225	225	0	0	0	0	0	0	75	75	0	0	0	300	75	0	300	0	75	300	0	300	300	0	0	0	0	0	0
chr12_124734850_124735450	600	0	0	0	475	0	600	250	600	350	575	0	0	0	0	0	550	0	0	350	600	50	0	0	0	0	0	0	0	0	425	0	0	600	275	50	0	0	0	0	500	0	275	600	0	0	0	0	0	0
chr12_124737300_124738850	1550	1550	0	75	1550	0	1550	75	1550	1550	1550	0	0	0	0	75	0	0	225	1550	1550	1250	0	0	0	0	0	0	0	0	450	0	0	300	0	0	0	225	0	0	1550	375	300	1550	0	0	0	0	0	0
chr12_124739050_124739700	650	650	0	650	650	0	650	0	650	650	650	0	0	0	0	225	650	0	0	650	650	650	0	0	0	0	0	0	0	0	300	0	0	525	0	0	0	0	650	0	650	0	650	650	0	0	0	0	0	0
chr12_124762800_124763100	300	300	0	0	0	75	150	0	300	0	300	0	75	0	0	0	0	0	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_127035450_127035850	400	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0
chr12_127038750_127039100	350	0	200	125	350	0	0	0	0	0	0	0	0	0	0	0	75	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0
chr12_127039300_127039650	350	0	0	125	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_127043000_127043550	550	0	475	25	550	0	550	0	0	250	250	0	250	0	0	0	250	0	0	550	550	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	550	0	0	0	0	0	0
chr12_127046000_127046400	400	0	0	0	400	0	325	0	0	0	0	0	0	0	0	0	0	0	0	400	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_131071500_131071950	0	0	0	0	450	0	450	0	0	75	225	0	450	0	0	0	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0
chr12_131106750_131107050	300	0	0	0	150	0	300	0	0	0	300	225	300	0	0	0	0	0	0	300	300	0	0	0	225	0	300	225	225	0	300	0	0	0	75	0	0	0	225	0	0	150	300	300	0	0	0	0	0	0
chr12_131209950_131210400	450	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr12_131210550_131210950	400	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	325	0	0	0	0	0	0
chr12_132446500_132447150	650	450	0	0	650	0	650	650	650	650	650	650	300	650	650	650	650	650	650	650	650	0	0	650	650	275	650	650	650	650	650	650	650	650	650	650	650	650	650	650	50	650	150	650	500	275	0	350	500	350
chr13_39348700_39349000	200	0	200	0	275	125	300	300	300	0	275	275	200	0	200	0	0	0	0	275	300	0	0	0	50	0	0	0	0	125	0	50	0	50	0	125	0	0	0	50	0	0	50	300	0	0	0	0	0	0
chr13_39395900_39396450	450	0	475	0	250	0	550	0	525	450	550	0	400	550	0	0	0	0	0	550	325	100	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	175
chr13_39415500_39415900	400	150	375	225	375	0	400	225	400	400	400	0	400	400	400	400	400	400	0	400	400	0	0	400	0	75	300	75	0	400	75	75	0	400	0	25	0	75	0	400	0	375	300	0	225	400	0	400	400	400
chr13_39448800_39449350	525	0	0	0	0	0	550	0	550	0	550	550	0	375	0	0	0	550	0	550	525	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	375	0	150	550	0	550
chr13_40337750_40338050	300	0	0	0	300	125	275	0	300	300	300	300	125	300	0	175	300	25	0	275	250	0	0	0	0	0	300	0	25	0	300	0	0	300	300	275	0	0	0	0	0	0	0	0	250	0	0	0	0	0
chr13_40381700_40383250	1550	0	0	0	1150	250	1525	100	625	825	1525	0	0	525	375	0	600	0	175	1525	1525	0	0	0	25	0	600	375	375	100	0	0	925	450	600	100	0	675	0	450	750	0	1450	1450	0	0	0	25	0	0
chr13_41513350_41513800	450	0	450	0	450	0	450	450	450	450	350	0	450	325	0	0	100	0	450	450	425	0	0	450	125	450	0	275	0	0	0	450	450	450	425	450	450	425	425	0	0	450	450	0	350	425	0	350	200	125
chr13_47139350_47140050	675	0	0	0	700	0	700	0	525	0	0	0	0	700	450	700	700	700	525	675	700	450	0	450	0	0	675	700	700	700	375	0	375	600	600	0	0	600	525	675	0	300	0	700	0	0	325	0	0	400
chr13_47146550_47146900	350	0	0	100	350	0	350	0	325	250	250	25	350	0	0	350	0	0	175	325	350	0	0	0	175	0	0	0	0	0	250	250	0	350	0	350	0	25	0	0	0	0	100	175	0	0	0	0	0	0
chr13_47498550_47498950	400	0	0	0	400	0	400	0	400	0	0	0	0	225	300	300	400	225	0	0	0	0	0	225	0	0	400	375	400	300	300	0	0	400	400	150	0	375	225	400	0	225	0	0	0	0	0	0	0	0
chr13_49763750_49764100	350	0	0	0	325	350	350	0	350	0	0	0	0	0	350	350	0	350	0	0	350	0	0	0	0	0	350	350	350	350	0	350	0	0	350	325	0	175	325	0	0	0	0	0	0	0	0	0	0	0
chr13_50037300_50037700	400	0	0	0	375	0	400	300	0	0	100	0	0	0	0	250	0	175	0	0	400	0	0	0	400	400	0	0	0	0	0	225	400	300	0	400	400	175	0	0	0	0	0	0	400	400	225	400	400	400
chr13_50038550_50038950	400	0	0	300	400	0	400	0	100	0	0	0	0	175	0	0	400	400	0	0	400	0	0	0	400	400	0	0	0	0	0	400	400	0	0	400	400	0	0	0	0	0	0	0	400	400	0	400	175	25
chr13_50056800_50057100	300	300	0	0	300	300	300	300	300	0	150	75	0	300	300	300	300	300	0	300	300	0	300	225	0	300	300	300	300	300	300	300	300	300	300	150	300	300	300	300	0	300	0	300	300	300	300	300	300	300
chr13_50057900_50058300	400	75	0	0	0	150	300	300	400	0	100	0	0	400	400	400	400	400	0	400	325	0	0	0	0	400	400	400	400	400	400	0	400	400	400	0	400	100	400	400	0	400	0	0	400	400	175	400	400	325
chr13_50071400_50071800	400	400	0	0	400	0	400	0	400	0	400	400	0	400	400	400	400	400	0	400	400	400	25	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	175	400	400	250	400	400	400	400	400	400
chr13_50227450_50227800	350	275	0	350	350	0	350	0	350	0	350	350	0	0	0	0	125	0	0	350	350	350	0	350	350	350	0	350	0	0	50	350	350	350	200	350	350	350	125	0	125	350	0	350	350	350	350	350	350	350
chr13_94323900_94324450	0	0	0	0	525	0	550	0	0	0	0	0	0	550	550	550	550	550	0	550	550	0	0	550	550	550	550	550	550	550	550	550	550	0	550	550	550	550	550	550	0	525	550	550	550	550	550	550	550	550
chr13_102978950_102979350	400	0	0	0	400	0	400	100	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	75	0	0	75	375	0	0	0	0	0	225	400	400	150	0	225	0	0
chr13_109999700_110000100	400	0	0	0	100	0	400	0	400	0	400	0	400	325	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	300	250	0	0	400	25	0	0	0	0	0	0
chr13_110023850_110024250	400	400	0	0	400	0	400	400	400	0	0	0	400	400	0	400	400	300	0	400	400	175	0	0	75	0	400	400	400	0	150	0	0	0	400	0	0	75	0	300	0	0	400	400	0	0	0	0	0	0
chr13_110354550_110354900	350	350	150	0	350	0	350	0	0	0	350	0	200	0	0	0	0	225	0	350	350	0	0	0	275	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	350	0	350	0	0	0	0	0	0	0
chr13_110368500_110369500	1000	850	1000	375	1000	0	1000	0	0	0	1000	0	0	0	0	0	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	750	0	300	450	0	0	0	0	0	0
chr13_112629500_112629850	325	100	175	0	350	0	350	0	0	0	325	175	0	0	0	350	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0
chr13_112717750_112718100	350	350	0	0	350	0	350	350	350	50	350	0	0	0	0	0	225	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0
chr13_112772350_112772700	275	0	350	0	350	150	350	350	350	0	150	0	75	0	0	0	0	0	0	0	350	0	0	0	0	0	0	150	0	150	0	0	0	75	0	0	0	0	150	75	0	0	350	350	0	0	0	0	0	0
chr13_112870500_112870800	225	0	0	0	300	0	300	75	300	150	300	0	0	300	75	300	300	150	0	0	0	0	0	0	0	0	300	300	300	150	150	0	0	300	300	75	0	0	0	0	0	150	0	0	0	0	0	0	0	0
chr14_20790900_20791300	400	400	0	0	400	0	400	150	400	400	400	0	400	400	0	400	150	400	175	400	400	400	0	400	375	0	400	400	400	400	400	400	0	25	400	0	0	400	400	400	0	0	400	400	0	0	0	0	0	0
chr14_22839900_22840200	300	0	0	0	225	0	300	0	300	0	150	0	225	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	225	0	0	0	0	0	0
chr14_25470900_25471200	0	0	0	0	300	0	0	0	0	0	300	75	75	0	0	0	0	150	0	300	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_34936950_34937450	500	500	0	50	500	0	500	125	500	0	500	150	0	0	0	0	0	200	0	0	500	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	200	0	0	50	50	200
chr14_36404100_36404400	300	300	0	75	300	150	300	0	300	0	300	0	300	0	0	0	0	0	0	150	300	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	150	0	0	0	0	0	0
chr14_39139550_39139900	350	100	0	350	350	0	350	175	350	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	100	100	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
chr14_42406950_42407250	300	150	300	75	300	0	300	300	300	0	300	0	0	300	0	300	300	150	0	300	300	0	300	300	300	0	0	300	300	0	0	300	0	300	300	300	150	300	300	300	300	300	300	300	300	300	0	150	300	300
chr14_64221450_64222700	1250	450	0	0	1250	0	1250	575	1250	900	1250	0	1250	1250	1250	1250	1250	1250	1250	1250	1250	75	0	1250	1250	1250	1250	1250	1250	1250	1250	1250	1250	1250	1250	1250	1250	1250	450	1250	0	1250	525	75	1250	1250	1250	1250	1250	1250
chr14_71636700_71637300	600	600	300	300	450	0	600	450	600	0	600	600	225	0	0	0	0	0	0	600	300	300	0	0	600	0	0	0	0	0	0	600	0	0	0	600	0	0	0	0	0	0	0	600	600	600	225	600	600	600
