A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr19_20876250_20876700	0	450	450	450	0	450	0	150	450	450	450	450	450	0	150	450	450	450	450	150	0	450	450	75	0	450	0	0	450	450	0	0	0	450	0	450	450	450	450	450	450	0	0	0	0	0	0	0	0
chr19_20878150_20878950	0	300	800	800	0	800	0	0	800	800	800	800	800	200	350	200	0	150	800	800	0	800	800	600	0	425	0	450	800	800	150	0	0	800	0	800	125	225	800	800	275	0	150	0	0	0	0	0	0
chr19_20879600_20879900	0	300	300	300	0	300	0	0	300	300	300	300	300	300	0	0	250	0	50	300	0	300	300	0	0	100	0	300	300	300	250	0	0	300	0	300	300	300	300	300	0	0	200	0	0	0	0	0	0
chr19_20881150_20881650	0	500	500	500	0	500	75	0	500	500	500	500	500	50	0	500	500	0	500	500	0	500	500	50	0	0	0	500	500	500	150	0	0	500	0	500	500	500	500	500	375	0	125	0	0	0	0	0	500
chr19_20884050_20884850	0	800	800	800	0	800	0	500	800	800	800	800	800	800	800	600	800	600	800	800	0	800	800	575	0	800	0	225	800	800	600	0	0	800	0	225	800	800	800	800	425	0	800	0	0	0	0	0	0
chr19_20886100_20887000	0	725	900	900	0	900	350	0	725	900	900	900	900	275	0	175	875	0	900	900	0	875	900	200	0	200	0	900	900	900	375	0	0	900	0	800	900	900	900	900	400	0	900	0	0	0	0	0	0
chr19_20899000_20900150	0	1150	1150	1150	50	1150	0	950	1150	1150	1150	1150	1150	725	575	875	1150	1150	1150	1150	0	1150	1150	1150	0	1025	0	1150	1150	1150	1150	0	0	1150	0	725	1150	1150	1150	1150	1100	0	1150	0	0	0	0	0	0
chr19_20902850_20904300	325	1450	1450	1450	100	1450	100	925	1450	1450	1450	1450	1450	1050	1075	1350	625	375	1425	1450	0	1450	1450	250	0	1000	525	1450	1450	1450	1450	0	0	1425	0	1450	825	1200	1450	1450	0	0	1450	0	0	0	0	0	75
chr19_20906100_20906450	0	350	75	350	0	350	0	0	350	350	350	350	350	0	350	350	350	200	350	350	0	350	200	350	0	0	0	0	350	350	200	0	0	350	0	0	350	350	350	350	0	0	350	0	0	150	0	0	150
chr19_20907450_20907900	0	450	450	450	75	450	0	375	450	450	450	450	450	75	225	150	450	375	375	450	0	450	450	0	0	225	0	450	450	450	450	0	0	450	0	450	450	450	450	450	0	0	375	0	0	0	0	0	0
chr19_20909500_20910100	0	500	600	600	0	600	0	425	600	600	600	600	600	0	200	600	600	125	600	400	0	600	600	600	0	500	0	600	600	600	500	0	0	525	0	425	600	600	600	600	550	100	125	0	0	0	0	0	0
chr19_20913850_20914250	0	400	400	400	200	400	0	400	400	400	400	400	400	400	200	400	400	125	400	125	0	400	400	400	0	400	0	400	400	400	400	0	0	400	0	400	400	400	400	400	400	400	400	0	50	0	0	0	0
chr19_21205650_21205950	150	300	300	300	0	300	75	300	300	300	300	300	300	0	0	300	0	225	300	300	0	300	300	300	0	225	0	75	300	300	75	0	0	300	0	300	300	300	300	300	300	0	300	0	0	150	0	225	300
chr19_21235050_21235350	0	300	300	300	0	300	0	300	300	0	0	300	300	300	300	0	225	300	300	300	0	300	300	300	0	0	0	300	300	300	300	0	0	300	0	225	300	300	300	300	225	0	300	0	0	225	75	0	0
chr19_21256100_21256400	0	300	300	300	0	300	125	0	300	300	300	300	275	300	0	0	0	0	300	300	0	300	300	300	0	300	0	0	300	0	300	0	0	300	0	0	300	300	300	300	300	100	300	0	0	0	0	0	25
chr19_21344450_21344750	275	200	300	300	0	300	0	125	275	300	300	300	300	300	50	300	300	275	300	300	125	300	300	300	0	275	300	200	300	300	300	0	0	300	0	300	300	300	300	300	300	0	300	300	300	300	0	300	300
chr19_21389850_21390250	0	400	375	400	0	400	0	0	400	400	400	400	400	400	0	375	325	400	400	375	0	400	400	0	0	325	400	300	375	400	400	0	0	400	0	400	400	250	400	325	0	225	400	400	75	400	400	400	400
chr19_21603300_21603650	225	350	350	350	0	350	0	350	350	350	350	350	200	0	0	350	0	0	350	275	0	0	350	350	0	0	0	0	0	0	0	0	0	75	0	0	275	350	200	350	0	275	0	0	0	0	0	0	150
chr19_21619850_21620200	100	350	350	350	100	350	0	325	350	350	350	350	175	0	0	0	175	350	350	350	0	350	350	0	0	0	0	25	175	350	0	0	0	350	0	0	350	0	350	350	0	0	175	0	0	0	0	0	175
chr19_21621850_21622400	550	550	550	550	0	550	550	550	550	550	550	550	550	425	0	425	425	50	550	550	0	550	550	550	0	550	0	0	550	550	550	0	0	550	0	550	550	550	550	550	0	550	550	0	0	0	0	0	0
chr19_21915350_21915850	0	500	500	500	0	400	0	400	500	500	500	500	500	400	475	0	0	475	400	500	400	500	500	0	0	325	0	0	325	500	500	0	0	475	0	0	325	100	500	500	250	0	0	0	0	0	0	0	0
chr19_21916800_21917700	0	300	900	900	0	900	225	0	900	900	900	900	900	75	750	600	450	225	900	900	0	900	900	150	0	900	0	375	900	900	375	0	0	900	0	300	900	825	900	900	450	0	900	0	0	0	0	0	0
chr19_21921000_21921700	0	0	700	700	0	700	0	0	700	700	700	700	700	525	0	25	700	25	700	75	0	700	700	0	0	0	0	225	700	700	25	0	0	700	0	600	700	100	700	700	100	0	700	0	0	0	0	0	0
chr19_21968850_21969150	300	300	300	300	0	0	0	300	300	0	0	300	300	300	0	0	300	0	300	300	0	300	300	300	0	300	0	300	300	300	300	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	300	225	300
chr19_21977450_21978150	700	700	700	600	0	700	0	700	700	700	700	700	700	525	300	700	700	700	700	700	700	700	700	0	0	700	0	700	700	700	700	300	0	700	0	700	700	700	700	700	600	0	700	0	0	0	100	0	0
chr19_22034200_22034500	200	300	300	300	125	300	0	275	275	300	300	300	300	0	0	0	100	0	0	100	0	300	300	50	0	0	0	300	0	300	0	0	0	300	0	175	300	300	0	300	0	0	175	0	0	0	0	0	0
chr19_22161300_22161600	300	300	300	300	0	300	0	300	150	300	300	300	300	0	0	0	300	0	75	300	0	300	300	300	0	300	0	150	150	300	0	0	0	300	0	300	300	300	0	300	300	0	0	0	0	0	0	0	0
chr19_22215550_22215900	350	350	350	350	150	150	0	225	350	0	350	350	350	50	350	200	125	300	200	350	0	350	350	0	0	350	0	350	350	350	0	0	0	0	0	350	350	200	350	350	200	0	350	0	0	0	0	0	125
chr19_22492050_22492750	700	700	550	675	75	700	0	225	700	700	700	700	700	675	600	0	0	700	700	700	0	700	700	300	0	100	0	700	700	100	675	0	0	450	0	0	300	700	700	700	375	0	700	0	0	0	0	0	0
chr19_22510450_22511400	450	0	950	0	0	950	0	600	0	950	950	950	950	675	300	600	50	0	950	950	0	950	950	0	0	950	825	225	575	500	950	0	0	950	0	0	675	950	825	950	0	0	950	0	0	0	0	0	350
chr19_22512200_22512750	400	550	550	400	100	550	0	550	250	525	550	550	550	375	300	75	175	0	525	525	0	550	550	450	0	300	0	0	550	0	525	0	0	0	0	0	550	525	550	525	300	0	525	0	0	0	0	0	0
chr19_22512900_22513700	800	600	800	425	0	725	0	800	350	800	800	800	800	0	600	675	750	50	600	800	0	800	800	75	0	0	0	500	75	800	525	0	0	350	0	0	800	800	800	800	225	0	800	0	0	0	0	0	0
chr19_22519650_22519950	75	300	300	75	0	300	0	300	300	300	300	300	300	150	0	0	0	0	300	300	0	300	300	150	0	0	0	0	75	150	75	0	0	0	0	300	300	300	300	300	0	0	150	0	0	0	0	0	0
chr19_22520400_22520700	300	300	300	300	225	225	0	300	300	0	300	225	75	0	300	0	0	0	300	150	0	300	300	0	0	300	0	0	0	150	0	0	0	300	0	0	300	0	300	300	0	0	0	0	0	0	0	0	0
chr19_22597850_22598500	550	650	400	650	100	650	0	650	650	625	650	650	650	650	100	475	550	400	650	650	300	650	650	650	0	550	0	650	650	650	550	0	0	650	0	650	400	650	650	475	0	0	650	0	0	0	0	0	0
chr19_22599700_22600850	375	575	1150	0	0	1025	0	1150	1150	1150	1150	1150	1150	1150	275	650	1150	1025	125	1150	0	1150	1150	50	0	950	0	1150	1150	1150	500	0	0	875	0	200	1150	1150	1150	1150	275	0	1150	0	0	0	0	0	0
chr19_22605850_22606150	275	300	300	0	0	0	0	0	0	300	300	300	300	100	125	0	0	25	300	300	0	300	200	0	0	0	0	300	300	300	300	0	0	300	0	300	300	0	300	275	300	0	300	0	0	0	0	0	0
chr19_22620150_22620700	550	550	550	150	25	550	0	550	550	525	550	550	550	75	550	0	550	150	550	550	75	550	550	550	0	550	325	550	550	550	550	0	0	550	0	550	550	550	550	550	550	250	550	0	0	0	0	0	0
chr19_22736150_22736500	0	325	350	350	0	325	0	0	350	350	350	350	350	0	100	0	250	0	350	0	0	350	350	100	0	0	0	0	350	0	325	0	0	350	0	250	0	250	350	325	0	0	350	0	0	0	0	0	0
chr19_22923350_22923750	0	400	400	400	0	400	0	0	400	400	400	400	400	0	0	0	400	250	400	0	0	400	75	0	0	0	0	325	400	175	300	0	0	400	0	0	400	0	400	400	250	0	0	0	0	0	0	0	0
chr19_23015550_23015850	0	0	300	300	0	300	0	0	300	300	300	300	300	0	0	0	0	0	300	300	0	300	300	300	0	300	0	0	75	225	0	0	0	300	0	0	300	300	0	300	0	0	0	0	0	0	0	0	0
chr19_23021550_23022050	425	500	500	500	125	500	0	425	500	500	500	500	500	0	0	0	0	0	500	500	0	300	500	0	0	425	0	0	50	0	0	0	0	500	0	425	500	200	350	0	0	0	350	0	0	0	0	0	0
chr19_23033100_23033400	225	300	300	300	300	300	0	300	300	0	300	300	300	150	0	0	300	0	300	300	0	300	300	0	0	225	0	0	0	300	300	0	0	75	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0
chr19_23040650_23041800	750	1150	1150	1150	100	1150	300	1150	1150	1050	1150	1150	1150	0	300	0	0	150	1150	1050	450	1150	1150	475	0	0	0	0	525	450	450	0	0	1150	0	375	475	525	1125	1125	525	0	0	0	0	0	0	0	450
chr19_23065350_23065750	0	400	300	0	0	400	0	0	400	400	400	400	400	225	0	0	150	0	400	400	0	400	400	0	0	400	0	75	400	400	0	0	0	400	0	0	0	75	400	400	400	0	150	175	0	0	0	0	0
chr19_23071750_23072550	0	800	800	800	75	800	150	800	800	800	800	800	800	800	800	800	800	800	800	800	0	800	800	650	50	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800	800
chr19_23160500_23160900	0	0	400	325	0	400	0	0	400	400	400	400	400	0	150	0	0	0	375	400	0	400	400	300	375	400	0	300	400	300	400	0	0	400	0	400	400	300	400	400	0	0	375	0	0	0	0	0	0
chr19_23163150_23163600	75	450	450	75	225	450	0	450	450	450	450	450	450	0	0	0	450	450	450	450	0	450	450	450	0	0	0	450	75	450	300	0	0	450	0	0	225	150	450	450	0	0	0	0	0	0	0	0	0
chr19_23182700_23183050	350	350	350	350	25	350	0	350	350	100	175	350	325	175	0	25	100	350	350	350	0	350	350	25	0	0	0	350	350	350	325	0	0	325	0	0	0	350	175	350	0	0	100	0	0	0	0	0	0
chr19_23187800_23188150	350	175	350	325	0	325	175	325	350	350	325	350	350	0	0	0	325	250	350	350	0	350	350	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	25	350	0	0	0	0	0	0	0	0	0
chr19_23469950_23470250	125	125	300	300	0	275	0	200	300	300	300	300	300	200	50	125	300	0	300	300	200	300	300	0	0	300	0	300	300	300	300	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	0	0	300
chr19_23476850_23477150	275	300	300	300	50	300	275	300	275	300	250	300	300	0	0	300	300	300	300	300	0	300	300	200	0	300	0	125	300	300	300	0	0	300	0	300	300	300	300	300	300	0	300	0	0	0	0	0	0
chr19_23632650_23633200	450	550	550	550	400	550	0	550	550	550	550	550	550	0	550	400	0	0	550	550	225	550	550	325	0	550	0	550	550	550	550	0	0	550	0	550	550	550	550	550	0	100	75	0	0	0	0	0	0
chr19_23896500_23897150	0	150	650	650	0	650	75	150	650	650	650	650	650	0	500	0	650	200	650	650	0	650	650	650	0	425	0	650	650	650	50	0	0	425	0	650	50	350	650	650	0	0	525	0	0	0	0	0	0
chr19_23901350_23901650	0	300	0	300	50	300	25	300	175	300	275	300	300	125	0	0	275	300	300	275	0	300	300	50	0	300	0	300	25	300	300	0	0	300	0	0	300	300	300	300	300	0	25	0	0	0	0	0	0
chr19_23905000_23905650	0	275	650	650	0	650	50	0	650	650	650	650	650	225	650	650	650	575	650	650	0	650	650	650	0	650	0	650	650	650	650	0	0	650	0	650	650	650	650	650	650	125	650	0	525	0	50	650	425
chr19_23999550_24000700	600	600	1150	1150	175	1075	0	1150	1150	1150	1150	1150	1000	0	825	0	0	450	1150	1150	0	1150	1150	750	0	600	0	0	1150	1150	900	0	0	1125	0	700	675	850	1150	1150	675	250	850	0	0	0	0	0	0
chr19_24187650_24188200	300	550	550	550	0	550	25	0	550	325	550	250	550	0	150	550	550	450	225	550	0	550	550	550	0	400	0	25	550	475	400	0	0	550	0	175	475	375	550	550	225	0	550	0	0	0	0	0	0
chr19_27602300_27602700	300	400	400	375	150	400	0	375	400	400	400	400	400	0	0	0	400	375	400	175	0	400	400	400	0	250	0	400	400	400	400	0	0	300	0	0	400	400	400	400	400	0	375	0	0	0	0	0	0
chr19_27670700_27671200	300	475	500	500	0	500	0	0	500	325	500	475	475	400	100	0	0	0	500	500	0	500	25	250	0	0	0	0	100	25	0	0	0	500	0	0	500	500	500	500	0	0	25	0	0	0	0	0	0
chr19_27701100_27701650	450	525	525	550	450	550	75	550	525	550	550	550	550	0	0	525	300	0	550	550	0	550	550	0	0	325	0	0	0	400	0	0	0	550	0	0	550	450	75	550	0	0	0	0	0	0	0	0	0
chr19_27886550_27886850	275	300	300	0	0	300	125	275	200	300	300	300	300	0	0	0	0	0	300	300	50	300	300	0	0	300	0	125	300	300	300	0	0	300	0	0	200	300	300	300	0	0	200	0	0	0	0	0	0
chr19_27888150_27888450	300	300	300	300	300	300	0	300	300	300	300	300	300	300	300	0	300	300	300	300	0	300	300	0	0	0	0	300	300	300	300	0	0	300	0	0	300	300	300	300	300	0	300	0	0	0	0	0	0
chr19_27888600_27889100	500	500	500	500	500	500	50	500	500	500	500	500	500	0	500	0	75	0	500	500	0	500	500	0	0	0	0	500	500	225	50	0	0	500	0	350	500	500	500	500	500	0	75	0	0	0	0	0	0
chr19_27896350_27897300	950	350	950	950	425	950	0	950	950	950	950	950	950	950	200	650	75	150	950	950	150	950	950	0	0	525	0	575	650	950	350	0	0	950	0	275	950	950	950	950	800	0	950	0	0	0	0	0	0
chr19_27904200_27904650	0	225	450	375	0	450	150	450	450	75	450	450	450	300	450	0	0	0	450	450	0	450	450	0	0	375	0	0	0	0	450	0	0	450	0	0	300	375	450	450	150	0	375	0	0	0	0	0	0
chr19_28001400_28001850	0	0	450	450	0	450	0	0	450	450	450	450	450	375	0	450	450	450	450	450	0	450	450	300	0	450	0	450	450	375	450	0	0	450	0	450	450	450	450	450	225	0	300	0	0	0	0	0	0
chr19_28002650_28003900	1250	1250	1150	1250	100	1250	0	1250	1250	1250	1250	1250	1250	0	1225	1150	400	1000	1250	1250	25	1225	1250	400	0	1075	0	1150	1250	100	1150	0	0	1250	0	600	900	1150	1250	1250	1000	0	1150	0	0	0	0	0	0
chr19_28047350_28047750	400	400	400	400	250	400	0	400	400	250	400	400	400	75	0	0	0	0	400	400	100	400	400	175	0	325	0	400	400	400	150	0	0	400	0	25	75	100	400	400	400	0	75	0	0	0	0	0	0
chr19_28049400_28049700	0	300	0	300	75	300	0	0	300	300	300	300	300	300	0	0	0	300	300	300	0	300	300	300	0	225	0	0	300	300	300	0	0	300	0	0	300	300	300	300	300	0	0	0	0	0	0	0	0
chr19_28062000_28062600	600	600	600	300	0	600	0	300	600	600	600	600	600	525	525	0	0	525	375	600	0	300	600	0	0	75	0	150	375	0	0	0	0	0	0	0	600	0	225	525	450	0	600	0	0	0	0	0	0
chr19_28079350_28079700	300	350	350	350	0	350	0	350	350	350	350	350	350	0	350	0	0	0	350	350	0	350	350	350	0	350	0	350	350	300	350	0	0	350	0	0	350	350	350	350	0	350	350	0	0	0	0	125	0
chr19_28145900_28146700	550	800	775	800	375	775	0	800	800	625	800	800	800	800	800	0	100	800	800	800	400	775	800	800	0	400	0	400	800	775	775	0	0	800	0	0	800	800	0	800	475	0	800	0	0	0	0	0	250
chr19_28164850_28165150	0	300	300	300	0	300	50	275	300	0	200	300	300	275	300	0	0	300	300	300	0	300	300	300	0	0	0	125	300	300	300	0	0	300	0	0	0	300	300	300	200	0	275	0	0	0	0	0	0
chr19_28166000_28166650	450	650	650	450	0	625	0	550	650	450	650	650	650	625	650	650	0	0	650	650	0	650	650	650	0	650	0	475	650	650	650	0	0	650	0	625	475	475	650	650	650	0	475	0	0	0	0	0	250
chr19_28170050_28170450	375	400	400	400	0	400	0	300	400	400	400	400	400	400	400	0	400	400	400	400	400	400	400	0	0	400	0	400	400	400	400	0	0	400	0	400	400	400	400	400	400	0	400	0	0	0	0	0	0
chr19_28177550_28178000	275	125	450	450	0	450	0	350	425	450	450	450	175	450	250	175	0	0	450	450	0	25	400	175	0	0	0	0	450	250	0	0	0	250	0	450	0	450	450	450	0	0	0	0	0	0	0	0	0
chr19_28198200_28198500	75	300	300	300	0	0	0	300	300	300	300	300	300	300	300	0	0	150	300	300	0	300	300	0	0	300	0	0	300	300	300	0	0	300	0	150	300	225	300	300	300	0	300	0	0	0	0	0	0
chr19_28228550_28228900	300	325	350	350	0	0	25	350	350	0	350	350	350	350	175	350	325	350	350	350	0	350	325	100	0	0	0	350	350	325	350	0	0	350	0	350	350	0	350	350	250	0	0	0	0	0	0	0	325
chr19_28315850_28316250	400	400	400	400	0	0	0	375	400	400	400	375	400	0	400	225	0	0	400	0	0	400	400	0	0	400	0	0	400	250	0	0	0	400	0	0	400	0	400	400	0	0	400	0	0	0	0	0	0
chr19_28316450_28317200	750	750	750	425	125	750	0	750	625	750	750	750	500	200	100	400	750	0	750	575	0	475	725	0	0	750	0	425	750	425	750	0	0	750	0	125	750	275	750	750	575	0	750	0	0	0	0	0	0
chr19_28478350_28478700	0	350	350	350	0	350	0	150	350	275	350	350	350	0	350	0	0	0	350	350	0	0	350	200	0	350	0	350	350	350	50	0	0	350	0	150	350	0	350	350	300	350	350	350	0	0	0	0	350
chr19_28509400_28509800	0	400	400	400	0	400	0	400	400	400	400	400	400	125	400	400	400	275	400	400	0	400	400	400	0	400	0	0	400	400	0	0	0	400	0	0	400	400	400	400	400	400	0	125	0	0	0	0	400
chr19_28512650_28513050	0	400	400	400	0	400	0	0	400	400	400	400	400	175	400	0	225	0	250	150	0	400	400	225	0	150	0	400	400	25	400	0	0	400	0	175	0	400	400	375	400	400	0	400	0	0	0	0	225
chr19_28546450_28547050	350	600	0	600	50	600	275	600	600	575	600	600	600	250	600	250	475	400	600	600	0	600	600	0	0	575	0	600	600	600	600	0	0	0	0	0	200	600	600	600	600	0	350	0	0	0	0	0	175
chr19_28554700_28555050	350	350	350	275	0	350	0	350	350	350	350	350	350	150	350	0	350	350	350	350	0	350	225	200	0	0	300	350	350	350	350	0	0	0	0	350	0	350	350	350	350	350	200	350	225	0	0	0	50
chr19_28597750_28598400	650	650	650	0	0	275	0	525	650	650	650	650	375	0	500	500	650	650	650	650	0	650	650	350	0	650	650	650	650	650	650	0	300	275	0	650	650	600	500	650	650	575	575	650	75	0	0	0	150
chr19_28643150_28643500	300	325	350	350	0	350	0	0	350	350	350	350	350	350	350	350	350	350	350	350	350	350	350	0	0	350	0	350	350	0	350	0	0	350	0	325	350	350	350	350	350	350	350	0	0	0	250	0	0
chr19_28649400_28649850	0	450	450	450	0	375	0	375	450	300	150	450	450	450	450	450	450	0	450	450	0	450	450	450	0	300	0	450	450	0	225	0	0	450	0	0	450	300	375	450	450	0	450	0	0	0	0	0	0
chr19_28714400_28714950	150	25	550	550	0	550	0	550	175	100	550	550	550	550	550	550	550	550	550	550	100	550	550	100	0	550	0	550	550	550	550	0	0	550	0	550	550	250	550	250	550	0	550	0	0	0	0	0	0
chr19_28834500_28834850	0	0	350	350	0	350	0	350	350	350	350	350	350	275	350	50	0	0	350	350	0	350	350	0	0	0	0	275	350	350	350	0	0	350	0	350	350	0	350	350	350	225	125	75	225	0	350	0	275
chr19_28869150_28869500	350	350	350	350	0	350	0	350	350	350	350	350	350	350	225	50	350	200	350	350	350	350	350	150	0	200	0	350	350	350	350	350	0	350	0	150	350	350	350	350	350	350	275	350	0	0	350	75	0
chr19_28874950_28875550	600	600	575	600	0	425	0	575	600	600	600	600	600	600	600	200	325	500	600	600	0	475	500	0	0	0	0	500	600	175	600	200	0	0	0	600	600	500	600	600	600	475	0	425	500	0	200	0	125
chr19_28896950_28897300	325	350	350	250	175	325	100	350	350	350	350	350	350	175	350	350	0	350	350	350	350	350	350	0	0	25	0	100	350	350	350	0	0	350	0	350	350	350	350	350	350	0	350	0	0	0	0	350	0
chr19_28913800_28914300	500	500	500	500	500	500	50	500	500	500	500	500	500	0	0	500	225	500	500	500	0	500	500	0	0	0	0	500	500	375	500	0	0	500	0	0	0	50	350	500	500	300	500	0	0	0	0	0	300
chr19_28976400_28976750	0	350	350	350	0	350	225	350	350	350	350	350	350	275	125	350	350	200	350	350	0	50	350	0	0	350	0	200	350	350	350	0	0	50	0	0	350	350	350	350	350	0	200	0	0	0	0	0	0
chr19_28981550_28982100	525	450	525	550	75	550	550	525	550	550	550	550	550	475	550	550	550	325	550	550	0	550	550	250	0	550	0	550	550	550	550	0	0	550	0	550	550	550	550	550	550	150	100	25	0	25	100	100	175
