A.H3K36me3.intersect.value	CLL.A34023.CEMT_4.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34039.CEMT_5.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34078.CEMT_6.H3K36me3.hg38.bwa-sb.IX2845.C4C9JACXX_3_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34942.CEMT_26.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_ACTCTC.FindER2.bed.remDups.bed.intersect.value	CLL.A34949.CEMT_27.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A34956.CEMT_28.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A34963.CEMT_29.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A35240.CEMT_25.H3K36me3.hg38.bwa-sb.IX2652.C3TC1ACXX_2_GCACTT.FindER2.bed.remDups.bed.intersect.value	CLL.A35247.CEMT_30.H3K36me3.hg38.bwa-sb.IX2824.C3YJAACXX_6_GGCTAC.FindER2.bed.remDups.bed.intersect.value	CLL.A60647.CEMT_94.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGCGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60654.CEMT_95.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_AGTTCC.FindER2.bed.remDups.bed.intersect.value	CLL.A60661.CEMT_96.H3K36me3.hg38.bwa-sb.IX4417.C9587ANXX_2_CCACGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60666.CEMT_97.H3K36me3.hg38.bwa-sb.IX4419.C9587ANXX_4_ATGTCA.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135678_EGAR00001139764_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135685_EGAR00001139767_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001133241_EGAR00001137327_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215952_EGAR00001228603_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171934_EGAR00001185148_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001133248_EGAR00001137335_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323204_EGAR00001352516_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291868_EGAR00001320595_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323211_EGAR00001352511_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291885_EGAR00001320546_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323208_EGAR00001352512_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326464_EGAR00001355737_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272587_EGAR00001300134_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272615_EGAR00001300042_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272623_EGAR00001300050_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265742_EGAX00001272638_EGAR00001300127_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272667_merged3runs_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272688_EGAR00001300081_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272657_EGAR00001300004_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272663_EGAR00001300010_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272652_EGAR00001299999_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272583_EGAR00001300071_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304986_EGAR00001334469_GCBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304994_EGAR00001334419_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001326453_EGAR00001355726_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305063_EGAR00001334390_csMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305082_EGAR00001334361_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295795_EGAX00001326624_EGAR00001355770_PBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326575_EGAR00001355825_CLL_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326601_EGAR00001355747_NBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326483_EGAR00001355810_usMBC_H3K36me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68890.CEMT_129.H3K36me3.hg38.bwa-sb.IX5127.CAVYBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70852.CEMT_134.H3K36me3.hg38.IX5208.CAVPBANXX_1_ACAGTG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70859.CEMT_135.H3K36me3.hg38.A70859_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70866.CEMT_136.H3K36me3.hg38.IX5211.CAVPBANXX_4_ACTGAT.FindER2.bed.remDups.bed.intersect.value	GCBC.A70873.CEMT_137.H3K36me3.hg38.IX5212.CAVPBANXX_5_ATCCTA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70880.CEMT_138.H3K36me3.hg38.IX5214.CAVPBANXX_7_CACTCA.FindER2.bed.remDups.bed.intersect.value
chr17_73508050_73508350	0	300	300	0	0	300	0	125	300	300	300	300	300	300	125	200	300	0	0	300	0	0	300	275	0	0	0	300	0	50	300	300	0	0	200	0	300	125	0	300	0	300	0	300	0	0	0	0	0	0
chr17_73509000_73509400	0	400	400	0	0	400	0	325	400	400	400	400	400	300	0	0	400	0	0	375	0	0	400	0	0	0	0	375	0	300	400	400	0	0	400	0	250	0	0	400	0	400	375	400	0	0	0	0	0	0
chr17_73510400_73511300	0	900	900	650	0	900	0	50	900	900	900	900	900	0	500	0	900	100	0	875	0	0	900	425	0	0	0	175	0	50	800	900	0	0	175	0	0	0	0	125	50	900	100	900	0	0	0	0	0	0
chr17_73515500_73516300	0	800	625	700	0	800	0	100	800	800	800	800	800	0	100	0	800	450	0	450	0	0	800	800	0	0	0	25	0	800	800	800	0	0	775	0	800	0	0	800	0	800	250	325	0	0	0	0	0	0
chr17_73516650_73517000	0	350	350	275	0	350	0	350	350	350	350	350	350	50	350	0	225	350	0	0	0	0	350	300	0	0	0	0	0	350	350	350	0	0	50	0	0	0	0	350	0	350	350	350	0	0	0	0	0	0
chr17_73517300_73517700	0	400	400	400	0	400	300	400	400	400	400	400	400	400	400	0	0	325	0	400	0	100	400	375	0	0	0	0	0	400	400	150	0	0	400	0	375	400	0	400	0	400	400	400	0	0	0	0	0	0
chr17_73519000_73519500	0	500	500	0	0	500	50	500	500	500	500	500	500	0	500	275	500	0	0	0	0	0	500	500	0	0	0	500	375	500	500	500	0	0	500	0	500	425	425	500	0	500	500	500	0	0	0	0	0	0
chr17_73519650_73520200	0	550	550	0	0	550	0	550	550	550	550	550	550	250	0	0	550	150	0	525	0	0	550	0	0	175	0	0	0	400	325	550	0	0	225	0	375	0	0	550	0	550	550	550	0	0	0	0	0	0
chr17_73520900_73521450	250	550	550	550	0	550	0	550	550	550	300	550	550	0	0	25	550	325	0	250	0	0	550	300	0	0	0	0	0	0	550	400	0	0	0	0	175	0	0	375	0	550	225	550	0	0	0	0	0	0
chr17_73522300_73522900	0	600	600	600	50	600	600	600	600	600	600	600	600	0	350	0	600	250	0	600	0	0	600	575	0	0	0	600	575	600	600	600	0	0	575	0	600	600	275	600	275	600	600	600	0	0	0	0	0	0
chr17_73523950_73524350	0	400	400	400	0	400	200	400	400	400	400	400	400	0	0	50	200	0	0	125	0	0	400	50	0	0	0	50	50	125	400	400	0	0	400	0	400	0	0	400	0	400	400	400	0	0	0	0	0	0
chr17_73535100_73535800	0	700	700	525	0	700	0	625	700	700	700	700	700	375	700	75	675	0	0	0	0	0	700	75	475	150	0	600	150	700	700	700	0	0	700	0	700	0	0	450	0	700	675	700	0	0	0	0	0	0
chr17_73542400_73543050	0	650	650	0	0	650	0	650	650	650	650	650	650	525	650	0	650	650	0	650	0	375	650	650	0	0	0	200	650	650	650	650	0	0	650	0	650	650	0	650	0	650	650	650	0	0	0	0	0	0
chr17_73543950_73544300	0	350	350	350	0	350	350	350	350	350	350	350	350	75	0	0	350	0	0	350	0	0	350	350	0	0	0	350	350	350	350	350	0	0	350	0	300	0	225	350	0	350	300	350	0	0	0	0	0	0
chr17_73576350_73577100	0	750	750	750	0	750	75	750	750	750	750	750	750	0	0	750	0	225	0	0	0	0	750	450	0	0	0	0	0	0	750	0	0	0	750	0	0	0	0	525	0	750	0	0	0	0	0	0	0	0
chr17_73604100_73605100	0	1000	1000	25	0	1000	100	150	1000	1000	1000	1000	1000	450	1000	450	1000	525	0	750	0	0	1000	150	100	0	0	475	75	1000	1000	1000	0	0	1000	0	1000	300	450	1000	0	1000	1000	1000	0	0	0	0	0	0
chr17_73607250_73607700	0	450	450	150	0	450	225	450	450	450	450	450	450	0	75	375	450	300	0	375	0	0	450	450	0	0	0	0	375	450	450	450	0	0	450	0	0	0	0	450	0	450	450	450	0	0	0	0	0	0
chr17_73640900_73641250	0	350	350	0	0	350	0	0	25	350	0	250	0	0	175	0	0	175	0	300	0	0	350	325	0	0	0	0	0	0	100	0	0	0	100	0	0	0	0	250	0	350	325	0	0	0	0	0	0	0
chr17_78040950_78041350	400	0	400	0	400	400	0	375	0	400	0	400	400	400	400	400	400	400	400	400	0	0	400	400	400	0	300	400	400	400	400	400	0	0	400	0	400	400	400	400	0	375	400	400	0	0	0	0	0	0
chr17_80568150_80568450	0	225	300	0	300	300	0	300	225	0	0	300	300	0	0	150	75	0	150	300	0	0	300	300	150	0	0	0	0	0	300	300	0	0	75	0	0	0	300	300	0	300	300	300	300	0	225	300	300	0
chr17_80635350_80635750	0	400	400	0	0	300	25	175	0	400	400	400	400	325	0	250	0	400	0	325	400	0	400	375	0	0	0	0	0	0	325	400	0	0	400	0	400	400	400	400	0	400	400	400	0	0	0	0	0	0
chr17_80675950_80676300	0	0	350	0	0	0	0	350	0	350	125	350	350	75	350	0	350	350	0	350	0	0	350	275	200	0	0	350	125	50	75	350	0	125	350	0	125	350	350	350	0	350	350	350	0	0	0	0	0	0
chr18_21081900_21082200	0	300	300	300	150	300	300	300	0	225	0	300	300	0	300	300	300	300	300	300	300	225	300	300	300	300	0	300	300	0	300	300	300	300	300	300	300	300	300	300	0	300	0	300	300	300	300	300	300	300
chr18_23148600_23148900	0	300	300	300	0	300	0	300	300	300	300	300	300	300	0	300	0	0	0	300	300	0	300	300	0	300	225	0	0	0	0	0	300	0	300	0	0	0	0	0	225	300	300	0	0	0	0	0	0	0
chr18_23960550_23960950	0	400	400	400	0	250	0	400	0	400	0	0	225	0	0	0	0	250	0	325	0	100	400	250	0	0	0	25	0	0	0	175	0	0	0	0	0	325	0	400	0	400	0	250	0	0	0	0	0	0
chr18_24111950_24112350	150	400	400	0	0	250	400	400	0	400	0	375	75	400	400	400	400	400	225	375	0	0	400	400	400	0	400	400	400	400	400	400	0	400	400	400	400	400	400	400	0	400	400	400	400	0	0	0	225	0
chr18_35122650_35122950	0	300	300	300	0	300	300	300	75	300	0	300	300	300	300	0	300	300	150	300	300	300	300	300	300	300	300	300	300	300	300	300	0	300	300	300	300	300	300	300	0	300	300	300	300	150	150	300	300	300
chr18_58172000_58172350	0	350	350	0	0	350	350	325	0	350	175	350	350	325	350	100	250	350	0	300	0	0	325	350	0	0	0	350	325	350	350	350	350	350	0	350	0	350	350	350	350	250	350	350	350	0	0	100	0	0
chr18_58324200_58325100	0	825	900	900	0	900	750	900	825	900	375	300	675	900	75	900	900	300	0	900	0	0	900	900	900	0	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	900	75	0	825	900	900
chr18_58330650_58330950	0	300	300	0	0	300	300	300	0	300	0	300	0	300	300	300	300	0	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300
chr18_58341800_58342450	0	650	650	550	0	550	650	650	0	650	650	650	600	550	100	650	650	625	400	650	0	0	650	650	650	325	550	650	650	650	650	650	650	650	325	650	250	650	650	650	650	650	650	650	650	100	0	0	650	650
chr18_58365000_58365300	0	300	300	225	0	300	300	300	225	300	0	0	0	300	300	300	300	0	300	300	0	0	300	300	300	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	150	0	300	300	300
chr18_58366600_58366900	0	300	300	0	0	300	300	300	0	300	0	275	125	300	300	300	300	300	300	175	0	0	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	300	0	0	300	300	300
chr18_58373550_58373950	0	400	400	0	225	400	400	400	0	400	0	300	0	400	400	400	400	0	0	400	0	75	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	0	400	400	400
chr18_58375100_58375450	0	350	350	0	0	175	350	175	0	350	350	250	350	350	175	350	350	0	0	25	0	0	350	350	350	250	350	350	350	350	350	350	350	350	175	350	350	350	350	350	350	350	350	350	25	0	0	0	0	175
chr18_58392300_58392750	0	450	450	450	75	450	450	450	0	450	0	450	0	450	450	450	450	225	450	450	0	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	225	0	150	450	450
chr18_75242200_75242550	0	0	350	275	0	0	0	0	0	350	0	350	350	125	0	0	0	350	0	350	0	0	350	350	350	0	0	200	0	0	0	0	0	0	0	0	0	0	350	0	350	350	50	350	0	0	0	0	0	0
chr19_1907700_1908200	0	75	500	0	0	0	0	500	0	500	0	500	500	275	500	500	500	425	500	300	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	500	0	0	0	0	0	0
chr19_2558100_2558850	0	150	750	750	0	750	150	750	0	750	0	750	450	150	600	750	750	150	450	750	0	0	0	525	750	0	0	750	750	750	750	750	0	0	375	0	750	750	750	750	0	750	750	750	0	0	0	0	0	0
chr19_2567550_2567950	0	300	400	400	0	400	0	400	0	400	400	400	400	75	400	400	375	400	300	375	400	0	0	400	400	0	0	400	400	400	400	400	0	0	400	0	375	400	400	400	0	400	375	400	0	0	0	0	0	0
chr19_2571600_2572050	0	450	450	450	300	450	0	450	450	450	0	450	450	75	450	450	450	450	225	0	75	0	0	450	450	0	0	450	450	450	450	450	0	0	450	0	450	450	450	450	0	450	450	450	0	0	0	0	0	0
chr19_2587850_2588300	0	450	450	450	450	425	275	450	0	450	450	450	450	25	450	450	450	450	450	450	450	0	450	450	450	0	0	450	450	450	450	450	25	0	450	0	450	450	450	450	0	450	450	450	0	0	0	0	0	0
chr19_2641900_2642250	0	350	350	350	0	350	75	350	0	350	350	350	350	350	350	350	350	350	350	350	350	0	150	225	350	0	0	350	350	350	350	350	75	0	350	0	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr19_2646800_2647150	0	325	350	175	0	250	0	350	25	325	175	350	100	350	350	350	350	350	350	350	350	0	250	250	350	250	0	350	350	350	350	350	250	0	350	0	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr19_2649800_2650100	0	300	275	275	300	300	50	300	125	0	0	300	50	300	300	300	300	0	300	300	300	0	300	300	300	300	0	300	300	300	300	300	300	0	300	0	300	300	300	300	300	300	300	300	0	0	0	0	0	0
chr19_2664800_2665650	0	525	825	375	0	750	375	850	0	850	525	825	750	850	850	850	850	850	850	850	675	0	525	850	850	850	675	850	850	850	850	850	850	825	825	850	850	850	850	850	600	825	850	850	0	0	0	0	0	0
chr19_4422650_4423850	0	1200	1200	1200	0	1200	0	1200	1200	1200	550	1200	1200	1200	1200	1200	1200	1200	1175	1175	1200	0	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	950	675	1100	1100	600
chr19_5207400_5207850	0	0	450	0	0	450	0	450	75	225	0	450	450	0	0	0	0	0	0	0	0	0	450	450	300	450	450	0	0	0	0	75	450	450	450	450	150	0	0	0	450	450	0	150	0	0	0	0	0	0
chr19_5208100_5210900	0	900	2800	0	0	2800	0	2800	650	125	825	2800	2800	0	0	1175	1100	0	0	0	0	1700	2800	2800	375	2800	2800	0	0	375	350	125	2800	2800	2800	2800	1175	125	525	800	2800	2800	0	125	2300	125	200	1200	1425	2225
chr19_5212500_5214350	0	1025	1850	600	0	1850	0	1850	575	1550	125	1850	1400	0	0	875	75	0	0	375	0	600	1850	1850	0	1850	1850	0	0	575	425	50	1850	1850	1850	1850	375	0	0	525	1850	1850	0	0	1700	1100	950	450	300	1850
chr19_5215500_5215900	0	0	400	0	0	150	0	400	0	0	0	150	375	0	300	0	0	0	0	0	0	0	400	400	0	400	400	0	0	400	0	400	400	400	400	400	0	0	0	0	400	400	0	0	0	0	0	0	0	0
chr19_5218400_5219700	0	1300	1300	0	0	1300	0	1300	400	1275	525	1300	1300	0	300	450	1050	0	0	0	750	400	1300	1300	0	1300	1300	0	0	1075	0	625	1300	1300	1000	1300	1300	0	450	0	1300	1300	0	0	1300	100	0	325	325	1300
chr19_5220250_5222350	0	800	2100	0	0	2000	0	1925	0	1175	50	2100	2100	325	0	950	275	50	0	0	0	200	2100	2100	0	2100	2100	0	0	0	0	1100	2100	2100	2100	2100	950	0	125	0	2100	2100	125	0	725	0	300	800	750	875
chr19_5222750_5223300	0	0	550	0	0	450	0	300	0	525	0	550	550	325	0	0	550	0	0	0	0	0	550	550	0	550	550	0	0	0	475	0	550	550	475	550	325	0	0	0	550	550	0	0	0	0	0	0	0	0
chr19_5240000_5240350	0	0	350	0	0	350	0	325	0	0	0	0	250	350	0	0	0	0	0	0	0	0	350	325	0	350	0	0	0	0	0	0	350	350	350	350	0	0	0	0	350	350	0	0	0	0	0	0	0	0
chr19_5244300_5244750	0	375	450	0	0	450	0	450	0	225	75	450	375	0	0	450	450	450	0	0	0	0	450	450	300	450	450	0	0	0	0	0	450	450	375	450	0	0	0	0	450	450	0	0	0	0	0	0	0	0
chr19_5248400_5249650	0	1000	1250	525	0	1250	0	1250	0	0	0	0	675	0	0	250	775	0	0	400	0	0	550	1250	0	600	600	0	0	0	0	0	1075	925	775	1250	0	0	0	0	750	1250	0	0	325	175	0	325	175	325
chr19_5254500_5255000	0	425	500	500	200	500	0	500	500	350	200	500	500	0	0	275	500	500	0	0	0	0	500	500	0	500	500	0	0	0	0	0	500	500	425	500	0	0	0	0	125	500	0	0	425	425	500	350	425	500
chr19_5255500_5255850	0	350	350	0	0	350	0	350	350	200	50	350	350	0	0	50	0	0	0	0	0	0	350	350	0	350	350	0	0	0	0	0	350	350	350	350	225	0	0	0	350	350	0	0	350	350	350	350	350	350
chr19_5256400_5258200	0	450	1800	0	0	1800	0	1800	175	1675	0	1775	1800	450	0	1325	1750	1050	0	0	0	0	1800	1800	375	1800	1800	0	0	1450	600	1100	1800	1800	1800	1800	1800	600	0	0	1800	1800	0	775	875	350	1100	1025	1025	1100
chr19_5260350_5261100	0	300	750	0	0	750	0	300	0	675	0	450	750	0	0	450	375	0	0	0	0	0	750	525	0	750	750	0	0	0	0	300	750	750	675	750	0	0	0	0	750	750	0	0	0	0	0	0	0	0
chr19_5263000_5264100	0	225	1100	0	0	1100	0	975	0	750	675	50	1100	0	0	575	900	0	0	0	525	0	1100	1100	450	1100	1100	0	0	525	300	1100	1100	1100	1100	1100	1100	0	0	0	1100	1100	0	0	0	0	0	0	0	0
chr19_5264250_5265300	0	600	1050	0	0	975	0	975	0	1050	0	900	1050	675	0	975	1050	0	0	0	150	0	1050	1050	375	1050	1050	0	0	0	450	75	1050	1050	0	1050	1050	0	0	0	1050	1050	525	0	0	0	0	0	0	600
chr19_5270700_5271400	0	175	700	250	0	700	0	700	325	250	0	300	700	0	0	0	625	0	0	0	0	0	700	675	0	625	700	0	0	0	0	0	700	700	600	700	0	0	0	0	700	700	0	0	0	0	0	0	100	325
chr19_5271600_5272050	0	450	450	450	0	450	0	450	150	150	0	0	450	0	0	0	0	0	0	0	0	0	75	450	0	75	450	0	0	0	0	0	450	450	0	450	0	0	0	0	450	450	0	0	150	75	450	375	450	450
chr19_5274150_5274450	0	75	300	0	0	300	0	300	0	300	0	300	300	0	0	225	300	0	0	0	0	225	300	300	0	300	300	0	0	75	0	0	300	300	300	300	300	0	0	0	300	300	0	0	0	0	0	0	0	0
chr19_5281350_5282650	0	225	1300	0	0	1300	0	1300	0	825	0	1125	1050	825	0	0	1000	0	0	0	0	0	1300	1300	450	1150	1300	0	0	0	0	0	1300	1300	375	1300	300	450	0	0	1000	1300	0	0	0	0	0	0	0	0
chr19_5283500_5284000	0	400	500	0	0	500	0	500	0	0	0	0	325	0	0	0	0	0	0	300	0	0	500	400	0	325	500	0	0	0	0	0	500	500	475	500	0	0	0	0	475	500	0	0	175	0	0	0	0	0
chr19_5284500_5285300	0	800	800	300	0	800	0	800	150	350	0	800	800	0	0	0	650	0	375	0	0	425	800	800	0	800	800	0	0	200	0	0	800	800	350	800	575	0	0	0	800	800	0	0	800	200	0	200	725	575
chr19_21448850_21449250	375	375	400	375	0	400	0	0	0	375	400	400	400	0	400	400	0	225	400	400	0	0	375	325	0	0	400	0	0	375	0	0	400	400	400	400	0	0	375	400	150	150	0	0	400	175	400	400	400	400
chr19_34647450_34648050	0	600	375	225	0	600	0	600	0	600	525	450	600	0	0	0	0	0	225	450	0	375	600	375	0	0	0	0	0	0	0	0	0	0	225	0	0	0	600	600	0	375	0	450	0	0	0	0	0	0
chr19_39875850_39876400	0	550	550	250	0	550	0	0	550	525	0	300	550	300	550	375	550	375	0	550	550	0	550	550	0	0	0	450	0	550	550	550	0	0	550	0	550	0	0	550	0	550	525	450	0	0	0	0	0	0
chr2_26310600_26310950	0	300	350	0	0	0	0	0	0	350	275	350	350	350	350	350	350	350	150	200	350	0	350	350	350	0	0	350	350	350	350	350	0	0	350	0	350	350	350	350	0	350	350	350	0	0	0	0	0	0
chr2_39411700_39412000	0	25	300	0	0	0	0	0	0	300	0	300	300	100	25	0	0	125	0	300	0	0	300	275	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	300	300	100	0	300	125
chr2_42847250_42847600	0	350	0	350	0	350	0	0	0	350	0	0	0	0	0	100	0	0	0	350	350	0	325	350	250	0	0	0	0	175	0	325	0	0	325	0	325	325	350	325	0	350	0	25	0	0	0	0	0	0
chr2_45770400_45770900	500	500	500	500	0	500	350	500	0	500	125	500	500	0	500	0	500	225	0	200	500	0	500	500	50	0	500	500	500	300	75	75	425	500	0	500	75	500	500	500	150	500	500	500	0	0	0	0	275	0
chr2_47058200_47058600	400	400	400	375	0	400	0	400	0	400	400	400	400	75	400	400	400	300	0	400	400	0	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	400	375	0	0	0	0	0
chr2_63168600_63168900	300	300	300	300	0	0	0	300	0	300	0	300	300	0	0	0	0	300	300	300	300	0	300	300	225	0	0	0	300	300	300	225	0	0	300	0	0	300	300	300	0	300	0	300	300	225	300	0	150	75
chr2_134137250_134137700	0	450	175	425	0	0	0	325	175	450	175	450	350	0	200	0	450	0	0	450	0	0	450	450	0	0	325	450	100	425	425	450	0	450	450	450	450	450	450	450	0	450	25	450	200	0	0	125	0	0
chr2_160320150_160320500	0	200	350	0	0	350	0	350	125	350	350	350	350	0	350	350	350	0	75	350	0	0	350	350	350	0	0	350	350	350	350	350	0	0	350	0	0	350	350	350	0	350	350	350	0	0	0	0	0	0
chr2_164737350_164737750	0	0	400	400	0	150	400	400	75	0	0	400	400	0	0	0	400	225	150	400	0	0	400	400	400	0	0	150	400	100	400	0	400	400	400	400	225	400	400	400	0	400	0	400	400	400	0	400	400	400
chr2_164741550_164742200	0	0	650	150	75	75	225	150	0	0	0	650	650	125	650	200	650	650	650	650	0	0	650	650	650	0	650	650	650	650	650	650	650	650	650	650	650	650	650	650	600	650	650	650	650	650	650	650	650	125
chr2_168240800_168241100	275	300	300	300	0	300	300	50	0	275	300	300	300	300	0	300	300	300	0	125	0	125	300	275	300	275	300	300	300	300	125	300	300	300	300	300	0	300	300	300	200	300	300	300	300	0	0	300	0	25
chr2_184658100_184658400	0	300	300	300	0	0	0	300	300	300	0	300	0	0	0	0	0	0	0	300	0	0	0	0	225	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0
chr2_184663350_184663650	0	300	300	300	0	0	0	300	300	300	300	300	300	0	0	0	0	0	0	300	0	0	0	0	0	300	300	0	225	0	75	0	0	300	300	300	0	300	300	300	300	300	300	300	0	0	0	0	0	0
chr2_184679450_184680500	0	1050	1050	1050	0	950	0	950	1050	1050	1050	1050	1050	0	0	0	0	1050	0	1050	0	0	0	525	550	0	175	0	0	475	0	0	0	1050	1050	1050	0	1050	1050	0	550	1050	0	1050	0	0	0	0	0	475
chr2_184680700_184681150	0	450	450	450	0	425	0	450	450	450	450	450	450	325	0	450	0	50	0	450	0	0	0	0	450	0	450	0	0	0	325	0	0	450	450	450	0	450	125	0	425	450	0	450	0	0	0	0	0	0
chr2_184681650_184682050	0	300	400	375	0	300	0	300	325	400	400	400	400	75	250	400	0	0	0	325	0	0	0	400	0	400	75	0	0	0	0	0	0	0	400	400	0	0	0	0	375	400	0	400	0	0	0	0	0	0
chr2_184685400_184686150	0	750	750	750	0	750	0	675	750	750	750	750	750	0	0	225	0	0	0	750	0	0	0	300	225	375	0	300	0	0	0	0	0	375	675	750	0	450	0	0	0	750	0	750	0	0	0	0	0	0
chr2_184718650_184719400	0	750	750	725	0	750	0	750	750	750	750	750	750	50	0	0	275	375	0	750	0	0	0	500	200	0	0	0	0	0	0	0	0	750	750	750	0	750	350	0	0	750	0	750	325	200	750	750	750	750
chr2_184860100_184860450	0	350	350	350	0	350	0	350	350	350	350	350	350	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	125	350	350	200	275	0	0	75	350	0	0	0	0	125	125	125	50
chr2_184928400_184928850	0	450	450	450	0	450	0	450	450	450	450	450	450	0	0	0	0	0	0	450	0	0	0	225	0	150	0	0	375	0	0	0	0	0	450	0	0	0	450	0	0	450	0	450	0	0	0	0	0	0
chr2_184931100_184931550	0	450	450	450	0	450	0	450	450	450	450	450	450	450	0	450	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	75	0	450	375	0	0	450	0	450	0	0	0	0	0	75
