A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr19_47095300_47095650	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	350	0	0	0	0	0	350	0	0	125	0	0	275	275	0	0	0	350	50	0	0	0	0	0	0	0	350	0
chr19_47487600_47488350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0
chr19_48389400_48390050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	350	0	50	650	0	0	0	0	200	650	125	0	275	0	0	0	0	350	275	0	650	0	0	0	0	0	0	0	0	0	0
chr19_49211250_49211550	300	0	0	0	0	300	0	0	0	0	0	0	300	0	75	0	0	0	0	0	0	300	300	0	0	0	300	0	0	0	0	0	300	0	0	0	150	0	0	0	0	0	0	300	0	0	0	0	75	0	0	0	0	0
chr19_49211650_49212400	650	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	750	0	0	0	725	0	0	0	0	375	750	700	0	0	700	0	0	0	0	0	0	750	0	0	0	0	750	750	625	625	750	750
chr19_49478700_49479400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	675	300	0	0	0	0	700	600	0	0	600	0	0	0	0	0	0	675	0	300	0	0	700	600	0	450	600	0
chr19_50202950_50203250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	275	0	0	125	0	0	300	300	0	0	200	0	0	0	0	0	0	300	0	0	0	0	200	0	0	0	0	0
chr19_50204050_50204250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	50	125	0	0	200	200	0	0	50	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0
chr19_50312000_50312250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	150	0	225	250	0	0	0	75	250	250	0	0	250	0	0	0	150	0	0	250	75	0	0	0	150	75	75	75	150	0
chr19_50666700_50667150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	75	0	0	0	0	0	0	0	0	450	0	150	450	450	450	450	0	0	0	0	450	0	0	150	0	0	450	0	150	0	0	0	0	0	0	0	0
chr19_50668050_50668350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	0	300	300	0	0	0	0	0	0	0	300	0	300	300	300	300	300	0	0	0	0	300	0	0	300	0	0	300	0	300	0	0	300	0	0	0	0	0
chr19_50686700_50687050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	300	0	175	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0
chr19_50819400_50819700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	0	300	0	75	300	0	0	0	0	0	300	0	0	300	0	0	300	0	0	300	0	300	0	0	0	300	0	0	0	0	0	0
chr19_53882800_53883100	0	0	0	0	0	0	0	0	0	0	0	0	0	300	300	100	0	50	300	0	0	50	0	0	0	0	275	0	300	300	300	300	300	0	275	0	0	175	0	0	300	0	0	300	0	300	0	0	0	0	0	0	0	0
chr19_53889650_53890050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	375	0	0	300	0	0	0	0	0	0	0	375	0	400	400	300	400	400	0	0	0	225	0	0	0	400	0	0	400	0	400	0	0	0	0	0	0	0	0
chr19_54204000_54204600	0	525	600	0	0	525	450	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	300	0
chr19_55165850_55166250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	375	0	300	0	0	400	375	225	0	375	0	0	0	0	0	23	375	0	0	0	0	300	150	225	300	375	300
chr19_55308300_55309350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	0	0	150	375	0
chr19_55324850_55325350	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	450	0	0	475	0	0	0	0	0	475	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0
chr19_55819100_55819400	0	0	125	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	275	0	0	275	0	0	0	0	0	300	300	300	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr19_57317400_57317950	0	0	0	250	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	300	0	0	0	0	550	550	0	0	550	0	0	0	0	0	0	525	550	0	0	0	550	550	525	550	550	550
chr19_57812250_57813000	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	750	600	600	750	750	750
chr2_6749900_6750250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0
chr2_8229300_8230000	0	0	0	625	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	700	550	0	0	550	0	0	0	0	0	0	675	0	400	0	0	700	700	375	625	625	625
chr2_8278100_8278650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	525	0	0	0	0	0	550	550	0	0	550	0	0	0	0	0	0	550	0	0	0	0	550	550	0	550	550	550
chr2_8378150_8378700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	550	525	0	550	225	225
chr2_8379800_8380200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	400	150	0	0	150	0	0	0	0	0	0	375	0	0	0	0	400	150	0	150	75	300
chr2_8481550_8482050	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	500	0	275	0	0	50	500	500	0	0	500	0	0	0	0	0	0	500	0	0	0	0	500	500	500	500	500	500
chr2_8514450_8514750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	150	0	0	75	0	0	0	0	0	0	300	0	150	0	0	300	300	0	150	300	300
chr2_8984000_8984450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	425	0	0	50	0	0	425	350	450	0	450	0	0	0	0	0	0	425	0	0	0	0	450	450	450	450	450	450
chr2_10324250_10324800	375	0	0	225	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	525	0	0	0	525	525	0	0	0	0	0	550	0	0	0	0	0	450	0	0	475	0	525	0	0	0	0	0	0	0	0	0	0
chr2_10324950_10325250	300	300	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	75	300	0	0	0	150	0	300	0	0	0	0	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0
chr2_11326500_11326800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	300	0	300	0	225	0	300	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0
chr2_11457600_11458600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	975	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0
chr2_11742800_11743550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	725	0	0	0	0	0	725	0	425	0	50	0	125	0	0	0	0	750	750	0	0	0	0	0	0	0	0	0
chr2_11751400_11751700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	275	0	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	50	300	300	300
chr2_14632050_14632350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	0	75	0	0	300	225	0	150	225	225
chr2_14634200_14634650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	450	450	0	0	450	0	0	0	0	0	0	425	0	425	0	0	450	425	0	275	450	350
chr2_14635450_14635750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	50	0	0	0	0	0	0	0	300	0	0	0	0	0	300	200	0	0	200	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0
chr2_15281450_15282400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	925	0	0	0	0	0	0	0	0	0	0	925	0	0	0	0	775	0	0	0	0	375
chr2_16013350_16013800	450	450	450	250	250	350	0	450	450	0	0	450	0	0	0	0	0	0	0	0	0	450	450	450	450	0	425	0	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	450	450	50	0	0	0	0	0	0	0	0
chr2_20150750_20152500	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1750	0	0	0	0	0	1750	1050	0	0	675	0	0	0	0	0	0	1725	0	0	0	0	1750	1750	1350	300	1650	1750
chr2_20155700_20156250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	550	525	0	0	0	0	0	0	0	0	0	550	0	0	0	0	525	550	375	375	375	375
chr2_20156750_20158050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275	0	0	0	0	0	1300	900	75	0	525	0	0	0	0	0	0	1300	0	0	0	0	1300	1300	1300	1125	1225	1300
chr2_20207450_20211150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	3700	0	0	0	300	0	3700	0	0	0	0	0	0	0	0	0	0	3675	0	0	0	0	0	0	0	0	0	0
chr2_20212100_20215650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	375	250	0	0	0	0	3550	0	0	0	0	0	3550	0	0	0	0	0	0	0	0	0	0	3525	0	0	0	300	0	0	0	0	0	0
chr2_20219100_20220000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	0
chr2_20221550_20222700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	225	0	0	300	0	1150	0	0	0	0	0	1150	0	0	1050	0	0	0	0	0	1150	0	1125	225	0	0	0	0	0	0	0	0	0
chr2_20578550_20578950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	400	400	0	0	0	100	0	400	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0
chr2_23378900_23379750	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	0	525	0	0	825	675	0	0	0	0	850	850	0	0	850	0	0	0	0	0	0	850	750	0	0	0	850	850	850	850	850	850
chr2_24314050_24314400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	350	350	0	0	225	0	0	0	0	0	0	350	0	0	0	0	350	350	350	350	350	350
chr2_24579750_24580050	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	150	0	225	150	0	0	0	300	300	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	225	0	0	0	300	300	300	300	300	300
chr2_25424550_25425100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	550	150	0	0	0	0	550	0	0	0	0	0	550	0	0	0	450	0	0	0	0	0	0	525	0	0	0	0	375	75	0	0	300	150
chr2_26068400_26068900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	475	0	0	0	375	0	0	0	0	0	0	450	0	0	0	0	500	500	0	0	500	475
chr2_27034800_27035250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	225	450	0	225	0	0	450	0	0	0	0	0	450	0	0	375	0	0	0	0	0	150	0	450	0	0	0	0	0	0	0	0	0	0
chr2_27132300_27132900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	600	75	0	600	375	0	600	0	0	600	450	0	0	0	0	225	0	600	0	300	0	0	0	0	0	0	0	0
chr2_27717000_27717450	0	0	0	225	0	225	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	450	0	0	0	0	75	0	0	0	0	0	450	0	0	0	0	150	0	0	0	75	0
chr2_29141100_29141850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	525	75	0	150	600	675
chr2_31005450_31006300	0	0	0	750	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	0	0	0	0	0	825	850	0	0	850	0	0	0	0	0	0	825	0	0	0	0	850	850	850	850	850	850
chr2_31012350_31014000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	1650	0	0	0	0	0	0	0	0	0	0	1650	0	0	0	0	1200	825	525	1200	1425	525
chr2_31131800_31132350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0
chr2_31160450_31161650	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	1200	1200	0	0	0	0	1200	1200	0	0	1200	0	0	0	0	0	1200	1175	200	375	0	0	1200	1200	1200	1200	1200	1200
chr2_31162000_31162450	0	0	350	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	450	0	0	0	0	450	450	0	0	450	0	0	0	0	0	0	450	0	0	0	0	450	450	450	450	450	450
chr2_31251000_31251400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	0	0	0	0	400	0	0	400	225	0	400	100	75	0	0	375	0	0	0	0	0	0	0	0	0	0
chr2_31908200_31908750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475	0	0	0	0	0	0	0	550	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0
chr2_32715450_32715750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	300	0	0	0	0	0	300	300	0	0	300	0	0	0	0	0	0	300	0	0	0	0	300	300	300	300	300	300
chr2_32910350_32911050	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	75	0	0	0	0	675	700	0	0	700	0	0	0	0	0	0	675	0	0	0	0	700	700	675	700	700	700
chr2_37333650_37334350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	700	0	0	0	0	0	700	700	0	0	700	0	0	0	0	0	0	675	0	0	0	0	700	700	700	700	700	700
chr2_37335200_37338250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3025	1125	0	0	0	0	3050	3050	0	0	3050	0	0	0	0	0	0	3000	0	0	0	0	3050	3050	3025	3050	3050	3050
chr2_37360500_37360950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0
chr2_38146500_38146950	450	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	0	0	0	0	0	450	0	375	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0
chr2_38410150_38410500	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	50	0	0	0	0	350	350	0	0	350	0	0	0	0	0	0	350	0	0	0	0	350	350	350	350	350	350
chr2_38549100_38549800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	675	0	0	0	0	0	675	675	0	0	600	0	0	0	0	0	0	675	0	0	0	0	700	700	675	700	700	450
chr2_38722250_38722800	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	225	0	0	550	0	0	0	300	0	550	550	0	0	550	0	0	0	0	0	0	525	0	0	0	0	550	450	375	550	550	450
chr2_38723050_38723500	0	125	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	50	425	0	0	450	0	0	0	0	0	450	50	0	0	50	0	0	0	0	0	0	425	0	0	0	0	425	200	275	125	275	425
chr2_39094200_39096150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	225	825	150	0	0	1950	0	0	0	0	0	1950	0	0	0	675	0	0	0	0	0	0	1950	0	0	0	0	1950	750	450	75	225	1350
chr2_39098750_39099500	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	100	0	0	0	0	725	0	0	0	0	0	750	50	0	0	200	0	0	0	50	0	0	750	0	0	0	0	425	750	50	200	650	650
chr2_39470050_39470700	0	275	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	125	0	275	0	0	650	0	0	0	200	0	650	500	0	0	275	0	0	0	0	0	0	650	0	0	0	0	650	650	0	650	650	650
chr2_40160150_40161000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	850	0	0	0	0	0	825	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	300	0	0	0	0	0
chr2_43513400_43513750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	350	350	0	0	325	0	0	0	0	0	0	300	0	0	0	0	350	350	350	350	350	350
chr2_45974800_45975100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	50	0	275	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	300	300
chr2_48098550_48099300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	750	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0
chr2_53788950_53789350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	400	0	0	0	0	0	400	0	0	100	0	0	225	0	75	75	0	375	0	0	0	0	150	225	0	0	0	0
chr2_54629100_54630600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	450	0	0	0	0	1500	0	0	0	0	0	1500	0	0	0	0	150	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0
chr2_55416250_55416750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	500	0	0	500	0	0	0	0	0	500	300	0	0	500	0	0	0	0	0	0	500	200	0	0	0	500	500	500	500	500	500
chr2_57886250_57886650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	400	400	0	0	400	0	0	0	0	0	0	375	0	0	0	0	400	325	325	400	400	400
chr2_58865750_58866150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	375	0	0	0	0	0	400	400	0	0	400	0	0	0	0	0	0	400	0	0	0	0	400	400	325	400	400	400
chr2_61444700_61445100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	175	0	0	400	0	0	0	0	0	375	400	0	0	400	0	0	0	0	0	0	400	0	0	0	0	400	400	400	400	400	400
