A.H3K27me3.intersect.value	CLL.A34022.CEMT_4.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34038.CEMT_5.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34077.CEMT_6.H3K27me3.hg38.bwa-sb.IX2843.C3RULACXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34941.CEMT_26.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_AAGCGA.FindER2.bed.remDups.bed.intersect.value	CLL.A34948.CEMT_27.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A34955.CEMT_28.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A34962.CEMT_29.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A35239.CEMT_25.H3K27me3.hg38.bwa-sb.IX2650.C3THCACXX_4_CTCAGA.FindER2.bed.remDups.bed.intersect.value	CLL.A35246.CEMT_30.H3K27me3.hg38.bwa-sb.IX2655.C3YJAACXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	CLL.A60646.CEMT_94.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_ACCCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60653.CEMT_95.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_TGAATG.FindER2.bed.remDups.bed.intersect.value	CLL.A60660.CEMT_96.H3K27me3.hg38.bwa-sb.IX4416.C9587ANXX_1_CAACTA.FindER2.bed.remDups.bed.intersect.value	CLL.A60667.CEMT_97.H3K27me3.hg38.bwa-sb.IX4419.C9587ANXX_4_TTAGGC.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135679_EGAR00001139765_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001135684_EGAR00001139766_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107579_EGAX00001215956_EGAR00001228607_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107643_EGAX00001215954_EGAR00001228605_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001171948_EGAR00001185104_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001231898_EGAR00001245924_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001272597_EGAR00001300138_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001272594_EGAR00001300135_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001231899_EGAR00001245925_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001234408_EGAR00001248463_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001326545_EGAR00001355700_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272701_EGAR00001300104_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265739_EGAX00001272601_EGAR00001300132_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272617_EGAR00001300044_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272702_EGAR00001300105_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272666_merged3runs_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272690_EGAR00001300083_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272658_EGAR00001300005_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272665_EGAR00001300012_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272654_EGAR00001300001_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272586_EGAR00001300133_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304999_EGAR00001334472_GCBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304996_EGAR00001334421_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305064_EGAR00001334391_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305086_EGAR00001334365_csMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001305083_EGAR00001334362_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001364335_EGAR00001401453_CLL_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326521_EGAR00001355883_NBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295802_EGAX00001326518_EGAR00001355880_PBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295815_EGAX00001326493_EGAR00001355780_usMBC_H3K27me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68889.CEMT_129.H3K27me3.hg38.bwa-sb.IX5126.CAVYBANXX_4_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70851.CEMT_134.H3K27me3.hg38.IX5208.CAVPBANXX_1_TGACCA.FindER2.bed.remDups.bed.intersect.value	GCBC.A70858.CEMT_135.H3K27me3.hg38.A70858_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70865.CEMT_136.H3K27me3.hg38.IX5211.CAVPBANXX_4_ACTCTC.FindER2.bed.remDups.bed.intersect.value	GCBC.A70872.CEMT_137.H3K27me3.hg38.IX5212.CAVPBANXX_5_ATACGG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70879.CEMT_138.H3K27me3.hg38.IX5214.CAVPBANXX_7_CACGAT.FindER2.bed.remDups.bed.intersect.value
chr11_84554300_84554700	325	300	75	0	400	0	400	400	300	0	0	0	0	150	225	225	0	0	0	0	400	0	0	75	0	0	0	400	0	0	0	400	0	0	0	0	250	400	0	0	375	375	0	400	325	400	400	400	400
chr11_84584600_84584950	350	325	0	0	350	0	350	350	350	0	0	0	0	350	0	325	0	0	0	0	350	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	175	350	0	0	350	0	0	0	100	0	0	0	100
chr11_85693300_85693650	300	0	0	0	350	0	350	350	50	0	0	0	0	225	0	0	300	0	0	350	350	350	0	350	0	50	0	350	350	125	0	0	50	0	0	0	0	350	275	0	0	350	350	0	0	350	350	0	0
chr11_85806600_85806900	300	0	0	0	300	0	300	75	0	0	0	0	0	225	300	0	0	300	0	300	300	300	0	300	0	300	300	300	225	300	300	75	300	0	75	300	300	300	300	0	300	300	300	300	300	300	300	225	0
chr11_87152400_87152700	225	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_95384100_95384400	300	225	0	300	300	75	300	300	0	0	0	0	0	0	300	300	300	300	0	0	300	0	150	0	0	0	300	150	0	225	0	150	300	0	0	75	0	0	0	0	0	300	0	300	300	300	300	300	300
chr11_95393650_95394050	125	0	0	125	400	0	0	50	0	0	0	0	0	350	0	200	0	50	0	0	400	0	0	0	0	350	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	400	400	400	400	400	400
chr11_95561300_95561700	0	300	0	400	400	0	400	400	0	0	0	75	0	400	0	400	400	0	0	225	400	0	0	375	0	400	75	0	0	0	0	400	300	0	0	400	0	0	0	0	0	400	250	400	400	400	400	400	250
chr11_95623950_95624250	300	0	0	0	300	0	300	300	0	0	0	0	0	300	300	300	150	300	0	0	300	0	0	0	0	0	300	300	0	0	225	300	300	0	0	300	75	0	300	0	300	300	0	300	300	300	300	300	300
chr11_95755350_95755650	0	150	0	0	0	0	300	75	225	0	0	0	0	300	0	0	0	0	0	0	300	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_110673750_110674200	450	450	0	150	450	375	450	300	0	0	0	0	0	75	450	450	375	225	0	0	450	0	0	225	0	450	0	450	0	150	450	450	450	0	0	150	450	300	0	0	450	450	0	450	375	450	450	450	450
chr11_116818850_116819150	0	275	50	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	125	300	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
chr11_118199450_118200600	625	1125	0	0	1150	0	1150	1150	0	0	75	0	0	600	0	0	150	1150	600	75	1150	0	0	525	0	100	0	400	375	525	1150	0	0	0	0	175	175	0	525	0	0	0	1150	0	0	0	0	0	0
chr11_118225800_118226100	0	0	0	0	0	0	300	0	0	0	0	0	0	75	0	0	225	150	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr11_118847350_118847950	200	600	0	175	600	0	600	125	0	0	350	0	0	0	300	0	0	0	600	0	600	0	0	0	0	350	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	600	0	200	0	0	0
chr11_118863300_118864050	0	375	0	0	750	375	0	150	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_122639100_122639400	0	0	0	150	300	0	300	150	150	0	0	0	0	0	0	300	0	225	0	0	0	0	0	0	150	300	300	300	225	0	75	300	300	0	300	0	0	75	0	0	0	300	300	300	300	300	300	300	300
chr11_122657800_122658100	0	0	0	0	275	0	300	250	0	0	50	0	0	0	0	300	300	0	0	0	0	0	0	300	0	300	300	300	300	200	300	0	0	0	0	0	0	0	300	0	300	0	0	100	300	0	100	0	300
chr11_122674500_122675050	0	325	0	0	550	0	550	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	100	0	0	0	0	0	25	0	0	0	0	0	0	250	400	0	0	0	0	0	0	0	0	0	0	0
chr11_122681750_122682150	300	0	400	0	400	0	400	0	0	0	400	0	0	0	0	0	0	0	0	0	375	300	0	400	0	400	0	400	400	0	0	150	0	0	0	400	400	400	0	0	400	250	400	175	0	400	0	0	175
chr11_122685600_122685900	225	225	0	0	300	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0
chr11_122686300_122686850	0	275	0	375	550	0	550	125	0	0	50	0	0	0	200	200	350	350	0	0	0	0	0	550	0	0	0	275	425	0	0	425	0	0	0	0	0	125	0	0	0	425	425	0	0	0	0	0	0
chr11_122704500_122704800	0	0	0	0	300	0	300	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	75	75	0	0	0	0	0	0	0	0	0	0	0
chr11_122705200_122705550	0	225	0	0	350	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	350	0	0	0	0	0	0	0
chr11_122728850_122729900	200	400	0	0	1050	0	1050	450	0	0	0	0	0	0	0	0	250	175	0	0	0	0	0	0	0	400	0	250	600	0	0	325	0	0	0	450	625	400	375	0	0	0	0	0	0	0	0	0	175
chr11_122741700_122742000	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	225	0	0	300	300	150	0	0	0	300	300	0	0	0	300	300	0	0	0	0	0	75
chr11_122757600_122758100	0	200	0	0	500	0	500	0	0	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_122761650_122762700	375	0	0	0	1050	0	1050	525	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	1050	0	525	0	0	600	0	0	750	75	0	300	0	750	450	0	0	0	675	525	150	150	1050	225	75	1050
chr11_122767050_122767500	0	0	0	0	450	0	450	150	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_122786100_122786700	0	300	0	150	600	0	600	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_122802950_122803350	0	0	0	0	400	0	400	0	0	0	0	0	0	0	400	0	400	0	0	0	0	0	0	400	0	150	0	0	400	300	400	0	0	0	0	375	0	0	400	0	0	0	0	0	0	0	0	0	0
chr11_130072600_130072900	300	0	50	0	300	50	300	300	0	0	50	0	0	125	0	0	0	0	0	0	300	0	0	125	0	0	0	0	0	0	0	200	0	0	0	0	50	275	0	0	0	275	0	0	0	0	0	0	125
chr11_130216400_130218150	0	300	0	0	900	75	1750	300	0	0	0	0	0	825	25	1000	1375	400	0	900	1725	0	300	450	0	0	0	450	1600	850	1075	0	0	0	0	450	775	1125	1450	0	25	0	0	0	0	0	0	0	0
chr12_7944150_7944450	300	0	0	0	300	0	300	300	300	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_7973800_7974150	350	0	50	350	350	0	350	350	350	0	50	0	350	0	0	0	0	0	0	0	350	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_7976100_7976550	450	0	0	0	450	0	450	0	450	0	300	0	75	375	0	0	0	0	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_10217150_10217800	25	0	0	300	650	0	650	650	475	0	0	625	0	650	100	650	475	650	0	0	600	0	0	650	0	0	650	650	650	650	100	0	0	0	625	175	650	650	650	0	625	175	650	650	650	650	650	650	650
chr12_14648000_14648300	300	0	0	300	300	0	300	300	0	0	0	0	0	300	300	300	300	300	250	0	300	0	125	275	0	0	0	0	50	300	300	50	0	300	125	300	0	300	175	0	300	0	200	300	300	300	300	300	300
chr12_22044450_22044850	0	0	0	0	400	0	400	0	300	0	0	0	0	300	400	375	0	400	0	150	400	0	0	400	0	0	0	0	0	0	0	75	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0
chr12_25360550_25360850	0	0	0	300	300	0	300	300	275	200	0	0	0	0	0	50	50	125	0	0	300	0	300	50	0	300	50	300	200	275	0	0	0	0	0	0	0	50	275	0	300	300	50	0	0	0	0	0	250
chr12_27776300_27776650	0	0	0	0	350	0	350	350	0	0	0	0	0	0	0	0	0	325	0	350	300	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_49083550_49083900	350	0	0	350	350	0	350	350	350	0	0	0	0	0	225	0	350	150	0	0	350	0	0	0	0	0	0	0	200	150	0	0	0	0	0	300	0	0	350	0	75	300	0	0	0	0	0	0	0
chr12_49217800_49218150	350	0	200	350	350	0	350	225	275	0	0	0	0	0	0	0	0	0	0	0	350	0	125	0	0	0	0	0	0	0	50	350	0	0	0	0	125	125	0	0	0	0	0	0	0	275	0	0	0
chr12_49834100_49834550	0	0	0	0	450	0	450	125	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0
chr12_53044700_53045250	150	0	0	0	525	0	550	0	0	0	0	0	0	550	550	550	525	150	0	0	550	0	0	550	225	375	550	550	150	450	550	550	550	550	75	550	550	550	75	0	375	550	225	375	375	150	0	375	25
chr12_54322800_54323200	0	0	0	0	400	0	400	0	75	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0
chr12_55656400_55656750	50	0	0	0	350	0	350	50	125	0	0	0	0	350	350	300	0	350	0	0	350	0	0	150	75	0	300	225	150	0	0	225	150	0	150	0	0	75	150	0	200	225	350	150	350	225	75	225	350
chr12_55960200_55960600	0	0	0	0	400	0	400	75	0	0	0	75	0	225	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	150	300	0	0	400
chr12_55998200_55998500	0	0	0	0	300	0	300	0	300	0	0	0	0	0	0	300	0	300	300	0	275	0	0	0	0	0	250	300	300	300	300	0	0	0	0	300	300	300	300	0	125	0	300	100	0	250	0	175	0
chr12_55998900_55999300	0	0	0	375	400	0	400	400	300	25	0	75	0	0	0	0	400	0	400	0	375	0	0	0	0	0	0	375	300	375	150	0	0	0	0	375	300	0	400	0	300	0	400	0	0	0	0	0	0
chr12_56579100_56579400	300	0	0	0	300	0	300	0	0	0	0	300	0	300	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0
chr12_57894450_57895050	0	0	0	0	600	0	600	75	0	0	0	0	0	225	300	0	450	225	0	0	0	0	0	0	0	0	0	0	600	0	75	0	0	0	0	0	0	0	600	0	0	0	450	0	0	0	0	0	0
chr12_57900400_57900900	0	0	0	0	500	0	500	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_63531150_63531550	300	0	0	0	400	0	400	250	250	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_74535000_74535400	400	0	250	250	400	0	400	400	300	0	0	75	0	0	0	0	0	0	0	300	400	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	150	0	0	0
chr12_75948600_75948900	300	0	0	225	300	0	300	300	0	0	0	0	0	225	0	0	225	0	0	75	300	0	300	0	0	0	0	0	0	0	300	0	0	0	0	225	0	0	0	0	225	0	0	0	0	0	0	0	0
chr12_79538850_79539400	0	0	0	0	550	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_80592750_80593050	0	0	0	0	300	0	300	300	300	0	0	0	0	0	225	225	0	300	300	300	300	0	0	0	0	0	0	300	0	0	0	225	0	0	0	0	0	0	0	0	0	300	0	300	300	300	300	300	300
chr12_88343450_88343850	400	0	0	0	400	0	400	400	0	0	0	300	0	0	325	0	0	0	0	0	375	0	0	400	0	375	0	400	300	325	250	0	0	0	0	0	325	400	250	0	300	0	400	225	0	0	0	0	375
chr12_95537300_95537700	0	0	0	0	400	0	400	300	0	0	0	0	0	400	0	0	150	400	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	400	400	0	0	0
chr12_96284300_96284650	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_100232250_100232650	0	0	0	175	400	0	400	400	400	0	25	0	0	225	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_104956350_104956800	300	0	0	0	450	0	450	0	0	0	0	0	0	450	375	0	0	450	0	0	450	0	0	0	450	0	225	150	0	0	0	450	0	0	450	0	0	0	0	0	0	450	0	450	450	225	375	300	75
chr12_109554100_109554450	200	0	125	50	350	0	350	50	0	0	0	0	0	350	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	275	350	275	0	0	275	350	350	0	0	0	350	0	0	0	0	0	0	0
chr12_109884950_109885450	500	0	0	0	500	0	500	0	400	0	0	0	0	0	0	0	250	175	0	500	500	0	0	0	375	0	500	0	0	0	0	500	500	0	25	0	0	0	0	0	0	500	0	500	500	500	500	500	500
chr12_109889600_109889900	300	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_110890200_110890600	400	0	75	0	400	0	400	400	0	0	0	225	0	375	400	175	100	100	0	150	375	0	0	250	25	225	100	400	0	25	25	400	0	0	75	25	400	400	0	0	0	400	0	400	400	400	400	400	400
chr12_111604200_111604650	450	0	225	0	450	0	450	0	0	0	0	0	0	450	150	450	300	0	450	450	450	0	0	0	375	0	375	450	450	0	375	225	0	0	300	0	450	0	0	0	0	300	0	0	0	0	0	0	0
chr12_113071050_113071350	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_116862600_116862900	300	0	0	0	300	0	300	300	0	300	0	0	0	0	0	0	0	0	0	0	300	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0
chr12_116864850_116865450	375	0	0	0	600	0	600	0	0	0	0	0	0	450	0	0	375	0	0	600	600	0	0	0	0	375	75	0	600	0	0	0	0	0	0	0	0	375	0	0	0	0	375	0	0	150	0	0	375
chr12_116871300_116872150	850	0	75	0	850	0	850	850	0	0	0	0	0	0	0	300	0	0	0	0	850	475	0	475	0	850	0	0	175	400	0	550	0	0	0	0	100	0	0	0	0	150	75	325	300	475	400	175	250
chr12_116872400_116873300	900	0	100	0	900	0	900	100	0	0	0	0	0	0	0	500	525	0	0	575	900	0	0	650	200	900	900	50	900	900	200	900	500	0	725	0	900	425	0	0	0	900	900	900	900	900	900	900	900
chr12_116873700_116874500	800	0	0	0	800	0	800	75	0	0	0	0	0	500	0	800	800	0	0	800	800	800	0	800	800	800	800	800	800	800	800	800	800	0	800	500	800	800	575	0	725	800	800	800	800	800	800	800	800
chr12_119839200_119839500	0	0	0	150	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_120295800_120296300	0	0	50	0	500	0	500	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	200	0	0	0	0	0	0	0
chr12_121689650_121690050	0	0	0	0	400	0	400	0	0	0	0	0	0	400	150	225	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	325	0	0	0	0	0	0	0
chr12_122801700_122802150	225	0	0	0	450	0	0	150	0	0	0	0	0	375	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	0	0	0	0	450	0	0	0	300	0	0	0
chr12_124514100_124514400	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_125152600_125153000	0	0	0	0	400	0	50	125	50	0	0	0	0	400	125	0	400	200	0	0	400	0	0	0	0	0	0	350	275	125	0	0	0	0	0	400	0	400	200	0	275	350	0	0	0	0	0	0	0
chr13_19904150_19904650	0	0	0	0	500	0	500	500	25	0	0	0	25	475	0	0	0	0	0	500	500	0	500	0	0	0	100	0	0	0	0	0	0	0	0	0	0	475	0	0	0	300	0	475	0	25	175	175	0
chr13_30469650_30470200	0	0	0	0	550	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13_30475100_30475400	275	0	0	300	300	50	300	300	250	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0
chr13_30745150_30745550	0	0	200	0	275	0	400	125	0	0	0	0	0	0	0	0	0	400	0	0	400	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	50	0	0	0	0	0	0
chr13_40190200_40190500	0	0	0	0	0	0	300	125	0	0	0	0	0	300	0	0	0	0	0	0	275	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
chr13_46750900_46751200	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	175	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13_49590350_49590650	300	125	0	300	300	50	300	300	0	0	0	25	0	0	0	300	125	125	0	0	300	0	0	0	0	200	300	0	0	0	0	300	300	0	300	0	300	200	0	200	0	300	300	300	300	300	300	300	300
chr13_50864100_50864550	375	0	0	450	450	0	450	450	0	0	0	0	0	0	0	0	0	0	0	0	450	0	75	450	225	300	450	0	0	0	0	450	450	0	450	0	0	450	0	0	0	450	0	450	450	450	450	450	450
chr13_74288550_74289000	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13_99085100_99085600	0	0	0	175	500	250	500	0	0	0	0	0	0	500	500	0	175	500	0	0	100	0	0	0	0	0	0	500	0	0	0	100	0	0	0	0	0	0	500	0	500	0	0	0	0	0	0	0	0
chr13_99669800_99670300	500	500	0	400	500	300	500	500	0	0	0	0	0	0	0	0	0	500	0	0	450	0	0	25	0	0	0	0	0	0	0	500	0	0	175	0	0	250	0	0	0	500	0	500	250	500	500	500	175
chr13_99685850_99686400	0	550	0	0	550	475	550	400	0	0	0	0	300	25	0	0	0	0	0	0	525	0	150	100	450	0	550	0	0	0	0	550	150	0	300	0	0	525	0	0	0	550	0	550	300	550	25	0	225
chr13_99859900_99860200	275	0	0	0	300	0	300	275	275	0	50	0	0	100	0	0	0	0	300	300	300	0	175	0	0	0	0	300	0	0	0	300	300	0	200	0	300	200	0	0	0	300	0	300	300	300	300	300	300
chr14_24283150_24283450	100	0	0	0	300	0	300	0	300	0	300	300	0	50	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_24288800_24289300	0	25	25	0	500	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_28824150_28824450	150	150	0	0	300	0	0	150	0	0	0	0	0	0	150	0	150	0	0	0	300	0	0	0	0	0	0	150	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_35380950_35381350	0	150	0	400	400	0	400	0	400	0	0	0	400	0	0	0	0	0	0	0	375	0	0	0	0	0	0	400	0	0	300	400	0	0	0	0	0	0	0	0	0	0	0	400	400	325	250	250	250
chr14_35386350_35386650	150	0	0	0	300	0	300	225	0	0	0	300	0	150	0	0	0	225	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	300	0	300	0	300	300	150	300
