A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr12_132439950_132440650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	600	0	700	675	225	0	0	0	0	0	300	0	0	700	600	675	700	0	75	0	0	300	450	150	75	700	375	0	0	0	700	231	0	225	0	0	0	0	0
chr13_20424750_20425550	0	0	0	0	0	0	0	0	0	0	0	0	0	200	800	525	0	800	0	500	0	0	0	0	0	0	0	0	800	800	800	725	300	575	0	350	0	800	0	0	800	0	0	0	0	800	0	0	0	0	0	0	0	0
chr13_23849100_23849200	100	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	100	100	0	0	0	100	0	100	0	0	100	100	100	75	0	100	0	0	0	75	100	100	100	100	0	0	0	100	0	100	100	0	0	0	0	0
chr13_28638450_28638700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	225	250	250	0	150	0	0	0	0	0	0	250	250	250	225	0	150	0	150	250	225	0	0	250	0	0	0	225	250	0	0	250	250	0	150	250	225
chr13_40494050_40494200	0	0	150	0	0	0	0	0	0	0	0	0	0	0	150	125	0	150	0	150	0	0	0	150	0	125	0	0	150	150	150	150	0	125	0	0	150	150	0	0	150	0	0	0	150	150	0	0	150	150	150	150	150	150
chr13_40562900_40563000	0	75	75	0	0	100	0	0	0	0	0	0	0	0	100	0	0	100	75	100	0	100	100	100	0	0	0	0	100	100	100	100	0	0	0	100	0	100	0	75	100	75	0	0	100	100	0	0	0	0	0	0	0	0
chr13_40576350_40576400	0	50	50	0	0	0	0	0	0	0	0	0	0	50	50	0	0	50	0	50	0	50	0	0	0	0	0	0	50	50	50	50	0	0	0	0	50	50	0	0	50	50	0	0	0	50	0	0	50	50	0	50	50	50
chr13_40578000_40578400	0	400	250	0	0	400	0	300	0	0	0	0	0	0	400	0	0	400	400	400	0	400	400	25	0	0	0	0	400	400	400	400	0	250	0	0	400	375	250	0	400	0	0	0	400	400	0	0	400	400	0	400	400	400
chr13_48151650_48151950	0	0	0	75	0	0	0	0	0	0	0	0	0	0	300	0	0	300	300	300	0	0	0	300	0	300	0	0	300	300	300	300	0	0	0	300	0	300	300	0	300	300	0	0	300	300	0	300	0	0	0	0	0	0
chr13_67223000_67224050	0	0	0	0	0	0	0	50	0	50	0	0	0	1050	1050	1025	0	1050	1050	1050	0	1050	1050	1050	725	500	0	0	1050	1050	1050	500	0	200	350	1050	0	500	275	0	1050	425	0	0	1050	1050	135	0	800	125	0	200	875	175
chr13_67224300_67225250	0	225	300	0	0	0	0	375	0	225	0	150	0	525	950	300	0	125	950	950	0	750	950	950	950	0	0	0	950	950	950	950	0	375	225	375	225	300	300	0	950	375	0	0	950	950	42	0	525	525	300	375	375	150
chr13_67228200_67228550	0	350	350	350	350	0	0	350	0	350	350	125	0	350	350	350	0	350	350	350	0	350	350	350	350	275	0	0	350	350	350	350	50	200	350	350	125	350	350	0	350	350	0	0	350	350	0	350	200	0	0	50	50	0
chr13_79812000_79812700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	600	0	700	675	700	0	700	600	0	0	300	0	0	700	700	700	700	0	0	0	700	0	700	700	0	700	700	0	0	0	700	310	700	600	250	0	0	0	0
chr13_80551400_80552200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	0	0	675	700	800	0	800	450	800	0	0	0	0	775	775	775	400	0	0	0	0	0	0	0	0	550	0	0	0	0	800	0	0	0	0	0	0	0	0
chr13_87672450_87674050	0	175	0	0	0	0	0	0	0	0	0	0	0	675	1600	1200	0	1600	1600	600	0	375	0	1350	0	0	750	0	1600	1600	1600	1425	1125	1575	0	0	1600	1575	900	0	1575	75	0	450	675	1600	13	150	375	0	0	75	150	0
chr13_87676950_87677300	0	0	0	0	0	0	0	0	0	0	0	0	0	50	350	275	0	350	350	200	0	350	0	200	0	0	125	0	350	350	350	350	350	200	0	0	350	350	200	0	350	50	0	0	50	350	0	125	50	0	0	50	0	0
chr13_87678450_87678850	0	0	0	0	0	0	0	0	0	0	0	0	0	225	400	150	0	400	150	400	0	225	0	375	0	0	150	0	400	400	375	300	225	225	0	75	225	375	225	0	375	225	0	225	300	375	61	0	300	0	0	0	75	0
chr13_88303050_88304400	0	0	0	0	0	0	0	0	0	0	0	0	0	300	1350	825	0	1350	375	1050	0	0	0	0	0	0	0	0	1350	1350	1350	1275	0	0	0	0	0	1200	525	0	1350	0	0	0	0	1350	639	0	0	0	0	0	0	0
chr13_88919850_88920400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	525	525	550	0	0	0	0	0	0	0	0	550	550	550	525	0	475	0	0	0	550	300	0	550	0	0	0	0	550	0	0	550	450	0	0	450	0
chr13_98411600_98412000	0	0	175	0	0	0	0	0	0	0	0	0	0	375	400	0	0	375	400	400	0	375	0	400	0	0	0	0	400	400	400	400	300	0	0	0	300	375	400	0	400	375	0	300	400	400	0	0	300	0	0	0	225	0
chr13_99223950_99224350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	400	400	400	0	0	0	400	0	0	0	0	400	400	400	375	0	400	0	0	400	400	375	0	400	0	0	0	375	400	0	0	400	400	400	400	400	400
chr13_109731600_109732050	0	0	0	300	0	0	0	0	0	0	0	0	0	450	450	0	0	450	450	0	0	0	0	450	0	0	0	0	0	450	450	450	450	450	0	0	0	450	0	0	450	0	0	0	0	375	0	0	300	0	0	0	0	0
chr13_111177150_111177450	0	300	0	0	225	0	0	0	0	0	0	0	0	0	300	300	0	300	0	300	0	300	300	300	0	0	0	0	300	300	300	300	0	300	0	0	0	300	150	0	300	300	0	0	0	300	0	0	300	0	0	0	225	0
chr14_34013650_34013950	0	0	0	0	275	0	0	0	0	300	0	0	275	300	300	0	0	300	300	0	0	300	0	0	0	0	0	0	300	300	300	300	0	0	0	300	0	275	0	0	300	0	0	0	0	300	0	300	300	300	0	0	300	0
chr14_50103350_50104200	0	0	100	0	0	0	0	0	0	0	0	0	0	0	850	850	0	850	0	850	225	0	150	850	0	850	0	0	850	850	850	850	0	0	0	850	0	825	850	850	850	850	0	0	0	850	297	300	75	75	0	150	150	0
chr14_64220450_64220750	0	0	0	0	0	0	125	0	0	0	0	0	0	50	300	275	0	300	300	0	0	300	0	0	0	50	300	0	300	300	300	300	300	0	0	300	0	300	0	0	300	0	0	0	0	300	230	0	300	300	0	0	0	0
chr14_68402950_68403400	200	0	450	0	0	0	0	0	450	0	0	450	0	425	450	425	0	450	375	350	450	450	450	450	450	400	0	0	450	450	450	450	0	450	0	0	450	450	50	0	450	25	0	0	450	450	0	0	450	450	100	450	450	450
chr14_68563100_68563250	0	50	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	150	0	0	0	125	0	0	0	0	0	0	150	150	150	125	0	0	150	0	0	0	0	0	125	0	0	0	0	150	0	0	0	0	0	0	0	0
chr14_68563750_68564250	350	350	0	0	0	0	0	0	275	0	0	0	0	0	350	0	0	500	0	0	0	500	425	0	0	0	0	0	500	500	500	500	0	0	0	0	0	500	0	0	500	0	0	0	0	500	0	0	200	0	0	0	0	0
chr14_70646350_70646550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	200	200	0	0	0	0	0	0	0	0	0	200	200	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0
chr14_72539850_72540050	0	0	0	0	0	0	0	200	0	0	0	0	0	0	200	0	0	200	200	0	200	0	0	200	0	0	50	0	200	200	200	200	200	0	0	0	0	0	0	0	200	0	0	200	0	200	0	0	0	200	0	0	0	0
chr14_74593050_74593350	300	0	300	0	0	0	300	0	0	0	0	0	0	300	300	0	0	300	300	225	300	0	300	300	0	300	0	0	300	300	300	300	0	300	0	300	0	150	300	0	300	300	0	0	300	300	0	300	300	0	0	0	0	0
chr14_76919600_76920600	775	525	0	0	0	0	0	0	0	0	0	0	0	675	1000	0	0	1000	1000	0	0	850	1000	0	0	0	0	0	825	1000	900	1000	700	0	600	0	0	975	0	0	900	0	0	375	450	1000	0	300	0	0	0	0	0	0
chr14_77590850_77590950	0	0	0	0	0	0	0	0	0	0	0	0	0	75	100	100	0	100	0	0	75	100	100	100	75	100	0	0	100	100	100	100	0	0	0	100	0	100	100	0	100	100	0	0	100	100	0	100	100	0	0	0	100	0
chr14_78201900_78202500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	0	0	450	450	0	0	0	0	0	0	0	0	0	600	600	600	600	0	0	0	0	0	450	0	0	600	0	0	0	0	600	0	0	300	0	0	0	0	0
chr14_86321300_86321850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	550	0	225	0	0	0	0	0	0	0	0	550	550	550	525	0	0	0	0	0	0	0	0	400	0	0	0	0	550	0	0	0	0	0	0	0	0
chr14_95652000_95652350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	350	350	350	0	0	0	350	0	0	0	350	350	350	350	350	0	350	0	0	350	350	0	0	350	0	0	0	350	350	12	0	350	350	350	350	350	350
chr14_95709000_95710250	350	1250	1025	525	0	350	0	1100	1100	300	0	0	0	725	1250	1250	0	1250	675	1250	1250	1250	1250	1250	0	0	0	0	1250	1250	1250	1175	0	1250	725	0	1250	1250	0	375	1250	0	0	0	350	1250	0	0	1250	75	0	1250	1250	675
chr14_95715750_95717400	0	75	0	0	0	0	0	0	375	0	0	0	0	975	1650	1575	0	1650	1650	1650	0	0	1650	1125	0	0	0	1275	1650	1650	1650	1650	0	1650	0	375	1650	1650	0	0	1650	0	0	0	0	1650	0	0	1650	1650	1200	1650	1650	1125
chr14_95718000_95719500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	600	0	1500	1425	1500	0	0	1500	0	0	0	0	0	1500	1500	1500	1500	0	1500	0	0	0	825	0	0	1500	0	0	0	0	1500	0	0	1500	1500	0	1500	1500	525
chr14_95725100_95725650	225	375	0	0	0	0	0	75	0	0	0	0	0	0	550	550	0	550	525	300	0	450	0	300	0	0	0	0	550	550	525	550	0	550	0	0	550	550	0	0	550	0	0	0	225	550	0	0	550	550	550	550	550	550
chr14_95726500_95726800	300	300	275	125	50	0	0	275	300	0	0	0	0	125	300	275	0	300	300	275	50	300	0	275	0	0	0	0	300	300	300	300	200	300	0	0	300	300	0	0	300	125	0	0	0	300	0	0	300	300	275	300	300	300
chr14_95727000_95727550	0	0	400	0	0	0	0	0	0	0	0	0	0	525	550	0	0	550	525	400	0	0	0	0	0	0	0	0	550	550	550	550	0	550	0	0	550	225	0	0	550	0	0	0	0	550	0	0	550	550	0	550	550	550
chr14_95877300_95877850	0	0	0	0	0	0	0	0	0	0	0	150	0	550	550	75	0	525	450	0	0	150	225	0	0	0	75	0	550	550	525	525	300	225	0	225	225	375	0	0	550	0	0	0	300	525	0	0	0	0	0	0	0	0
chr14_96126200_96127500	0	675	0	525	0	0	0	0	0	0	0	0	0	750	1225	1300	0	1300	0	1300	0	0	0	0	0	0	0	0	1300	1300	1150	1300	0	550	0	0	300	1125	0	0	1300	550	0	0	0	1300	338	0	775	375	0	0	475	525
chr14_97106250_97106700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	375	300	150	0	0	0	0	0	0	450	0	450	450	450	450	450	0	0	0	0	450	0	0	450	0	0	0	0	450	0	0	375	0	0	0	0	0
chr14_101005500_101006250	0	0	0	0	0	0	0	0	0	0	0	0	0	450	750	525	0	750	0	0	0	0	0	0	450	0	0	0	750	750	750	750	0	0	0	0	0	600	0	0	525	0	0	0	0	750	0	0	0	0	0	0	0	0
chr14_101077200_101077900	0	0	0	0	0	0	0	0	0	0	0	0	0	700	700	0	0	675	700	0	0	0	0	0	0	0	550	0	700	625	625	700	375	400	0	0	300	675	0	0	525	0	0	475	0	700	0	0	0	450	0	0	0	0
chr14_101559600_101560200	0	0	0	0	0	0	0	0	0	0	0	0	0	450	600	0	0	525	600	0	0	150	0	0	0	0	450	0	600	600	600	600	450	525	0	0	525	600	0	0	375	225	0	75	375	600	0	0	0	0	0	0	0	0
chr14_101560500_101561350	0	0	0	0	0	0	0	0	0	0	0	0	0	850	850	525	0	850	850	0	0	0	0	0	0	0	850	850	850	850	850	850	850	850	0	0	850	850	0	0	825	525	0	825	0	850	0	0	550	0	0	0	0	0
chr14_101563550_101563950	0	0	0	0	0	0	0	0	0	0	0	0	0	375	400	225	0	400	400	0	0	0	0	0	0	0	400	400	400	400	400	400	0	400	0	0	400	400	0	0	325	0	0	0	325	400	0	0	0	0	0	0	0	0
chr14_101564550_101565300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	525	0	75	750	0	0	0	0	0	0	0	750	0	750	750	750	750	0	375	375	0	375	750	0	0	225	0	0	750	0	750	0	0	0	0	0	0	0	0
chr14_105283850_105284350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	475	0	0	0	0	25	0	0	0	0	0	475	475	475	500	0	0	0	0	0	0	0	0	450	0	0	0	0	500	0	0	0	0	0	0	0	0
chr14_105818900_105819300	0	325	400	0	0	25	0	400	100	100	0	0	0	375	400	250	0	400	400	25	400	400	400	400	0	400	0	0	400	400	400	400	0	400	250	400	400	400	0	0	400	400	0	0	400	400	168	400	325	0	0	0	25	0
chr15_27959250_27960000	450	0	0	0	375	0	750	0	0	0	0	0	0	675	750	750	0	750	675	750	0	0	750	300	0	450	0	0	750	750	750	750	0	0	0	750	0	750	600	675	750	750	0	0	0	750	482	750	750	0	0	0	0	0
chr15_30979650_30979950	0	0	150	0	0	0	0	0	0	0	0	0	0	300	300	0	0	300	0	300	0	0	0	0	0	300	0	0	300	300	300	300	0	0	0	300	0	300	300	0	300	300	0	0	225	300	0	0	300	0	0	0	0	0
chr15_31048800_31048950	0	75	150	0	0	0	0	75	0	0	0	0	0	0	150	150	0	150	0	150	0	0	0	75	0	150	0	0	150	150	150	150	0	0	0	150	0	150	150	0	150	150	0	0	0	150	0	150	150	0	0	0	150	0
chr15_39427050_39427500	0	0	0	0	0	0	0	0	0	0	0	0	0	450	450	0	0	450	450	0	0	0	0	450	0	0	0	0	450	450	450	450	0	0	0	0	450	450	450	0	450	0	0	0	375	450	0	0	450	0	450	450	450	450
chr15_54519500_54520000	0	0	0	0	0	0	0	0	0	0	0	0	0	325	500	0	0	450	475	500	0	0	250	0	0	0	0	0	500	475	300	300	0	0	0	0	0	0	0	0	475	0	0	0	0	500	0	0	0	0	0	0	0	0
chr15_57288700_57289150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	450	0	425	0	450	0	0	0	0	0	0	450	450	450	0	0	0	0	0	0	0	0	0	450	0	0	0	0	450	0	0	0	0	0	50	25	0
chr15_64111750_64112400	0	200	0	0	0	0	0	0	0	0	0	0	0	500	650	650	0	650	650	500	0	0	0	0	0	0	0	0	650	650	650	425	0	200	0	50	200	425	200	0	650	425	0	0	0	650	180	0	275	350	0	275	200	200
chr15_65881950_65882250	300	300	300	300	300	0	0	0	0	0	0	0	0	300	300	0	0	300	300	300	300	300	0	0	0	0	0	0	300	300	300	300	0	300	0	300	0	300	300	0	300	0	0	0	0	300	230	0	300	300	0	300	300	300
chr15_67068300_67069050	0	375	0	0	0	0	0	0	0	0	0	0	0	300	750	375	0	750	750	750	0	600	0	525	225	750	0	0	750	750	750	750	0	525	0	750	300	750	750	750	750	750	0	0	525	750	0	750	375	0	0	0	450	675
chr15_67098650_67099050	0	400	0	0	0	0	0	0	0	0	0	0	0	325	400	375	0	400	250	400	0	400	375	400	0	400	0	0	400	400	400	400	250	0	0	400	0	400	400	0	400	400	0	0	400	400	0	400	0	0	0	0	175	0
chr15_67104750_67105150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	400	0	400	375	0	0	0	0	0	0	0	0	0	400	400	400	400	0	0	0	400	0	400	0	0	400	400	0	0	0	400	0	0	0	0	0	0	0	0
chr15_68593950_68594250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	300	0	0	0	0	0	0	0	0	0	0	300	300	300	300	0	0	0	0	0	0	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0
chr15_68789600_68790600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	1000	600	0	0	325	450	0	0	0	0	0	975	1000	1000	850	375	0	0	0	0	550	0	0	450	0	0	0	0	1000	0	0	0	0	0	0	0	0
chr15_68791400_68791650	0	150	0	0	0	0	0	75	0	0	0	0	0	0	250	225	0	250	250	150	0	250	250	250	0	250	0	0	250	250	250	250	0	250	250	0	0	250	250	0	250	250	0	0	250	250	0	75	0	0	0	75	150	150
chr15_75702450_75702750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	300	0	0	0	0	0	0	0	0	0	300	0	300	300	0	0	0	0	0	300	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0
chr15_75712500_75713200	0	0	0	0	0	0	0	0	0	0	0	0	0	550	700	0	0	300	675	0	0	0	0	0	0	0	700	0	600	700	700	700	625	600	0	0	0	700	0	0	600	0	0	700	600	700	0	0	0	0	0	0	0	0
chr15_77066850_77067050	0	0	0	0	0	0	0	200	0	0	0	0	0	0	200	200	0	200	200	200	0	0	0	0	0	200	0	0	200	200	200	200	0	0	0	200	0	0	200	0	200	200	0	0	125	200	0	200	0	125	0	0	200	125
chr15_77160750_77161200	0	150	375	0	0	0	0	0	150	0	0	0	0	375	450	0	0	450	375	450	300	450	450	300	300	300	0	0	450	450	450	450	0	0	0	450	0	450	0	0	450	450	0	0	450	450	315	0	0	0	0	0	0	0
chr15_77179650_77180050	300	150	0	0	375	0	0	0	0	0	0	0	0	175	400	400	0	400	150	0	0	400	400	400	0	375	0	0	400	400	400	375	0	0	0	400	0	400	400	0	400	400	0	0	400	400	0	0	0	325	0	0	0	0
chr15_80780100_80780550	0	0	0	0	0	0	0	0	0	0	75	0	0	300	450	0	0	300	450	0	0	450	0	150	0	0	75	0	450	450	450	450	0	375	150	0	225	150	0	0	375	0	0	0	150	450	0	0	0	0	0	0	0	0
chr15_82266350_82266900	0	0	0	0	100	0	0	325	0	0	0	0	0	0	525	0	0	550	550	550	525	550	400	0	0	550	0	0	550	550	550	525	0	0	0	550	0	550	550	0	550	550	0	0	550	550	0	0	375	0	0	225	0	0
chr15_90035850_90036300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	450	375	0	0	150	150	0	0	0	0	0	375	450	375	300	0	0	0	0	0	450	0	0	450	0	0	0	0	450	0	0	0	0	0	0	0	0
chr15_90065250_90065700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	450	75	0	0	375	0	0	0	0	450	0	450	450	450	450	0	150	0	0	0	450	0	0	450	0	0	0	0	450	0	0	0	0	0	0	0	0
chr15_90211500_90211900	0	0	400	0	0	175	0	400	0	400	0	0	0	375	400	400	0	400	400	375	0	400	225	400	400	400	0	0	400	400	400	400	375	400	0	400	300	400	400	400	400	400	0	0	400	400	0	400	0	0	0	0	0	0
chr15_90412500_90413050	0	475	550	0	0	0	0	0	0	0	0	300	0	450	550	375	0	550	525	550	0	550	550	550	0	550	0	0	550	550	550	475	0	0	375	550	0	525	550	0	550	550	0	0	550	550	0	550	0	0	0	450	175	325
chr15_98547350_98547650	0	0	0	0	0	0	0	0	0	0	0	0	0	125	300	275	0	300	300	275	0	125	0	0	0	300	50	0	300	300	300	300	0	125	0	300	50	300	300	125	300	300	0	0	300	300	23	275	50	0	0	0	0	0
chr15_98651700_98652000	0	0	0	0	0	0	0	0	0	0	0	0	0	225	300	300	0	300	300	150	0	300	150	300	0	300	0	0	300	300	300	300	225	0	150	300	0	300	300	300	300	300	0	0	0	300	0	300	0	150	0	0	75	0
chr15_101701850_101702250	0	325	0	0	0	0	0	0	325	0	0	0	0	0	400	400	0	400	0	375	0	400	400	0	0	0	0	0	400	400	400	400	0	400	0	0	400	400	0	0	400	0	0	0	0	400	248	0	400	400	400	400	400	400
chr16_817400_817650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	225	0	0	75	0	0	0	0	0	0	0	250	0	0	250	250	250	250	150	0	0	0	250	0	0	250	0	0	250	0	250	0	0	0	0	0	0	0	0
chr16_1533300_1533350	50	0	0	0	0	0	0	0	50	0	0	50	0	50	50	0	0	50	0	50	50	50	50	50	0	50	0	0	50	50	50	50	0	50	0	50	50	50	0	50	50	50	0	0	50	50	0	50	0	0	0	0	50	0
chr16_3007500_3007850	0	300	0	0	0	0	0	0	0	0	0	0	0	225	350	350	0	350	350	350	0	0	0	350	0	350	0	0	350	350	350	350	0	200	350	350	50	200	350	350	350	350	0	0	350	350	0	50	200	0	0	0	0	125
chr16_17379100_17379400	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	275	300	300	0	0	0	0	0	0	275	300	300	300	0	0	0	0	0	0	0	0	300	0	0	0	0	300	0	0	0	0	0	0	0	0
chr16_23966850_23967000	75	150	150	0	0	0	0	150	150	0	0	0	0	0	150	150	0	150	150	0	150	150	150	150	0	0	0	0	150	150	150	150	0	0	150	0	0	150	0	0	150	0	0	0	150	150	0	0	75	0	0	0	0	0
chr16_24035700_24036000	0	0	0	0	0	0	0	300	225	0	300	0	0	300	300	225	0	300	150	300	225	300	300	300	300	300	75	0	300	300	300	300	0	0	0	300	0	300	300	300	300	300	0	0	300	300	300	300	0	0	0	0	0	0
