A.intersect.value	CLL.A34020.CEMT_4.H3K4me3.hg38.A34020_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34036.CEMT_5.H3K4me3.hg38.A34036_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34075.CEMT_6.H3K4me3.hg38.A34075_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34939.CEMT_26.H3K4me3.hg38.A34939_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34946.CEMT_27.H3K4me3.hg38.A34946_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34953.CEMT_28.H3K4me3.hg38.A34953_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A34960.CEMT_29.H3K4me3.hg38.A34960_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35237.CEMT_25.H3K4me3.hg38.A35237_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A35244.CEMT_30.H3K4me3.hg38.A35244_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60644.CEMT_94.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATCAG.FindER2.bed.remDups.bed.intersect.value	CLL.A60651.CEMT_95.H3K4me3.hg38.bwa-sb.IX4412.C958UANXX_5_GATGCT.FindER2.bed.remDups.bed.intersect.value	CLL.A60658.CEMT_96.H3K4me3.hg38.A60658_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	CLL.A60669.CEMT_97.H3K4me3.hg38.A60669_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	EGAN00001091882_EGAX00001135682_EGAR00001139772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001091897_EGAX00001215957_EGAR00001228608_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095818_EGAX00001128209_EGAR00001132156_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001095891_EGAX00001135680_EGAR00001139770_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001107643_EGAX00001231897_EGAR00001245923_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001107668_EGAX00001215621_EGAR00001228080_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001173679_EGAX00001138967_EGAR00001143053_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202786_EGAX00001323202_EGAR00001352518_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202787_EGAX00001291853_EGAR00001320580_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202788_EGAX00001323210_EGAR00001352510_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001202789_EGAX00001291851_EGAR00001320578_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001235813_EGAX00001323205_merged2runs_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001258588_EGAX00001291825_EGAR00001320549_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265738_EGAX00001272592_merged2runs_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265740_EGAX00001272613_merged2runs_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265741_EGAX00001272644_EGAR00001299991_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265743_EGAX00001272704_EGAR00001300108_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265744_EGAX00001272686_EGAR00001300079_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265747_EGAX00001272655_EGAR00001300002_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265748_EGAX00001272660_EGAR00001300007_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265749_EGAX00001272649_EGAR00001299996_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001265750_EGAX00001272584_EGAR00001300013_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001274157_EGAX00001419444_EGAR00001456638_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001276797_EGAX00001304984_EGAR00001334467_GCBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001276798_EGAX00001304993_EGAR00001334418_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277490_EGAX00001305087_EGAR00001334366_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277491_EGAX00001305084_EGAR00001334363_csMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001277492_EGAX00001326449_EGAR00001355722_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001280969_EGAX00001419407_merged2runs_MBC_H3K4me3_PAIRED.FindER2.bed.intersect.value	EGAN00001295794_EGAX00001326425_EGAR00001355899_GCBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295795_EGAX00001326623_EGAR00001355769_PBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295796_EGAX00001326617_EGAR00001355763_CLL_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295801_EGAX00001326600_EGAR00001355772_NBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	EGAN00001295804_EGAX00001326426_merged2runs_NBC_H3K4me3_SINGLE.MACS2NoInput.bed.intersect.value	EGAN00001295815_EGAX00001326482_EGAR00001355809_usMBC_H3K4me3_SINGLE.FindER2.bed.intersect.value	GCBC.A68887.CEMT_129.H3K4me3.hg38.bwa-sb.IX5130.CAVYBANXX_8_AGGCCG.FindER2.bed.remDups.bed.intersect.value	GCBC.A70849.CEMT_134.H3K4me3.hg38.A70849_2_lanes_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70856.CEMT_135.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value	GCBC.A70863.CEMT_136.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70870.CEMT_137.H3K4me3.125nt.hg38.FindER2.bed.remDups.bed.intersect.value	GCBC.A70877.CEMT_138.H3K4me3_1_lane_dupsFlagged.FindER2.bed.remDups.bed.intersect.value
chr12_80484950_80485700	0	725	750	650	575	0	0	750	750	0	750	750	700	0	0	0	0	0	0	0	750	750	750	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	0	0	0	0	0	0	750	0	0	0	650	0	0	0	0	0
chr12_86376350_86377300	925	925	900	925	825	950	950	925	900	950	950	950	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250
chr12_94763900_94764300	300	400	300	300	400	400	400	300	375	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0
chr12_98048600_98049300	0	675	600	475	525	700	700	525	675	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_101795550_101796100	550	550	0	550	550	0	550	550	450	0	0	525	0	0	0	0	0	0	0	0	175	550	225	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0
chr12_103433900_103435150	1250	1250	1250	1050	1250	1225	1225	1250	1250	1150	1125	1000	1225	0	0	0	0	0	0	0	1225	1250	925	1250	1225	1125	0	0	0	0	0	0	0	0	1150	1250	0	0	1150	600	0	900	0	0	1250	0	0	750	600	0	0	0	1150	0
chr12_103901550_103902100	550	550	550	0	0	550	0	0	0	375	450	300	0	0	0	0	0	0	0	0	300	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0
chr12_110051250_110051500	250	250	250	225	250	250	250	250	250	250	225	150	150	0	0	0	0	0	0	0	75	250	250	250	225	250	0	0	0	0	0	0	0	0	0	150	0	0	150	0	0	225	0	0	250	0	0	150	75	150	0	75	0	75
chr12_110386800_110387850	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_117131000_117131350	350	350	350	0	175	350	0	0	175	0	0	0	0	0	0	0	0	0	0	0	325	350	350	350	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0
chr12_117140750_117142050	1300	1300	1300	0	1200	525	1300	475	1275	750	825	0	825	0	0	0	0	0	0	0	1275	1300	975	1300	1125	150	0	0	0	0	0	450	0	300	1300	0	150	300	525	0	0	0	0	0	1200	0	0	0	225	150	0	0	300	225
chr12_117150300_117150900	600	600	600	0	450	525	0	600	375	0	0	0	0	0	0	0	0	0	0	0	225	600	600	600	600	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0
chr12_117874950_117876750	1800	1800	600	1350	1725	1800	1800	1650	1800	1125	1575	1500	1200	0	975	0	0	0	825	0	1725	1800	1800	1800	1575	0	0	0	675	600	0	600	600	0	1650	0	675	0	0	0	300	0	0	0	1800	675	0	0	300	450	0	0	600	0
chr12_117883800_117884500	675	700	700	375	700	525	600	375	700	0	0	700	0	0	0	0	0	0	0	0	0	700	625	700	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0
chr12_117896700_117898000	1275	1300	1300	975	975	1275	975	1300	1300	750	375	1225	525	0	675	0	0	0	0	0	975	1300	1300	1300	1300	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0	1300	0	0	0	0	0	0	0	0	0
chr12_117906750_117907900	900	1125	1125	675	1050	1125	1125	1125	1050	675	825	1075	525	0	0	0	0	0	0	0	1125	1150	1150	1150	975	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0	0	0	1150	0	0	0	0	0	0	0	0	0
chr12_117966750_117968300	1550	1550	875	1325	1550	1550	1550	650	1550	500	1550	75	1550	0	350	0	0	125	0	0	1550	1550	1550	1400	875	0	0	0	0	350	200	0	125	575	950	500	350	0	50	0	0	425	0	0	1325	275	0	0	575	350	50	50	725	275
chr12_118145150_118146100	950	950	925	0	775	525	450	950	950	625	0	675	0	0	0	0	0	0	0	0	525	950	925	950	0	0	0	0	0	0	0	0	300	0	550	0	0	0	0	0	0	0	0	0	950	0	0	0	0	0	0	0	0	0
chr12_118757250_118758250	975	1000	900	975	900	1000	1000	975	975	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_119159900_119160600	450	700	600	700	525	700	700	525	675	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_123073350_123075900	2550	2550	2550	2550	2550	2550	1500	2550	1875	1875	2250	2550	2475	0	1200	0	0	0	900	0	2550	2550	2550	2550	1725	525	0	0	0	525	525	0	225	375	2400	1575	0	75	525	825	0	1200	0	0	2550	450	0	975	375	150	0	0	300	0
chr12_123441750_123442150	400	400	400	400	400	400	400	400	225	400	0	375	0	0	0	0	0	0	0	0	0	400	400	400	375	0	0	0	0	0	0	0	0	0	400	400	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr12_123475200_123475950	750	750	750	750	750	750	750	750	750	600	675	600	300	0	0	0	0	0	0	0	675	750	675	750	675	0	0	0	0	225	450	0	0	0	525	675	150	0	450	0	450	375	0	0	750	0	0	0	375	0	0	0	300	150
chr12_124092350_124093800	1425	1450	1425	1425	1350	1450	1450	1350	1425	1450	1450	1450	1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_124738850_124739200	350	350	0	0	0	0	350	0	350	350	325	0	0	0	0	0	0	0	0	0	0	350	350	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0
chr12_127568300_127569250	825	950	925	375	525	950	950	675	900	950	950	950	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_132053700_132054300	600	600	525	0	0	600	0	0	600	600	450	600	375	0	0	0	0	0	0	0	600	600	375	600	600	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	600	0	0	0	600	0	0	0	0	0
chr12_132072700_132074100	1400	1400	1400	950	1400	1400	375	1175	1400	1325	500	800	800	0	725	0	0	425	0	200	1400	1400	1325	950	800	800	0	0	125	725	350	0	0	0	575	800	0	0	650	0	575	725	0	0	1400	0	0	650	50	0	0	0	0	0
chr12_132377000_132377850	750	850	850	675	750	850	850	675	850	850	850	850	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_132463800_132464400	600	600	600	525	600	600	600	0	600	600	600	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_132632400_132633200	800	800	650	0	50	725	275	425	725	600	525	600	450	0	0	0	0	0	0	0	675	800	800	800	600	0	0	0	0	0	0	0	0	0	300	0	0	375	0	0	0	0	0	0	425	0	0	0	350	0	0	0	0	0
chr12_132633450_132634050	600	600	600	0	225	600	600	600	525	0	0	375	0	0	0	0	0	0	0	0	0	600	600	600	600	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0
chr13_23322750_23323500	600	750	750	375	450	750	0	750	750	0	300	450	0	0	0	0	0	0	0	0	675	750	750	750	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	75	0	0	0	0	0	0	0	0
chr13_27583050_27583450	300	400	375	300	0	400	400	0	400	400	400	400	400	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13_35694200_35694900	600	700	600	0	0	700	0	0	700	0	0	600	0	0	0	0	0	0	0	0	675	700	700	700	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0
chr13_37089650_37090200	450	550	550	550	525	550	550	450	525	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13_51911600_51912450	850	750	0	600	850	775	850	825	525	750	0	750	300	0	0	0	0	0	0	25	750	850	850	850	0	525	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	0	0	300	850	0	0	0	0	0	0	0	0	0
chr13_80409300_80409700	375	400	400	400	0	0	0	400	400	0	0	0	0	0	0	0	0	0	0	400	375	400	150	400	375	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr13_112526250_112526800	525	550	550	550	0	550	550	300	550	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13_112768750_112769850	1100	1100	1100	800	500	1100	1025	1100	1025	950	950	950	875	0	0	725	0	0	0	0	1025	1100	1100	1100	950	875	0	0	0	500	0	0	0	0	875	575	200	0	950	725	0	875	0	0	1100	300	0	725	50	0	0	0	50	125
chr13_114102350_114103050	250	250	700	0	0	550	0	250	0	250	325	0	0	0	0	0	0	0	0	0	700	700	700	700	700	0	0	0	0	150	0	0	25	0	700	0	0	0	250	0	0	0	0	0	700	525	0	0	0	0	0	0	0	0
chr13_114266400_114266700	300	300	300	300	300	225	0	300	300	0	300	0	0	0	0	0	0	0	0	0	0	300	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0
chr14_22468400_22469300	900	900	900	650	900	900	500	725	900	0	650	875	500	0	0	0	0	0	0	0	800	900	900	900	800	0	0	0	50	200	125	0	50	0	650	350	0	0	0	0	275	200	0	0	900	125	0	0	425	350	0	425	350	125
chr14_31944500_31944800	300	300	300	200	125	300	50	275	300	300	50	300	275	0	0	50	0	275	50	0	300	300	300	300	300	300	0	0	50	300	275	0	0	0	200	300	50	200	300	300	300	125	0	0	300	125	0	200	0	0	0	0	0	0
chr14_39442100_39442900	800	0	0	550	700	775	800	375	625	450	375	600	600	0	0	0	0	0	0	0	0	800	800	800	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0
chr14_39681800_39682200	0	0	400	0	375	0	0	0	0	400	375	375	175	0	0	0	0	0	0	0	400	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0
chr14_39762800_39763050	250	250	250	0	225	250	225	250	250	225	225	225	0	0	0	0	0	0	0	0	0	250	250	250	250	0	0	0	0	225	250	0	0	0	250	250	0	0	0	0	250	250	0	0	250	0	0	250	250	0	0	0	0	150
chr14_50081750_50082050	300	300	300	300	300	300	125	300	300	0	0	300	0	0	300	0	0	0	0	0	300	300	275	300	300	300	0	0	200	300	300	0	0	0	300	300	0	50	300	0	200	300	0	0	300	0	0	300	125	0	0	0	50	300
chr14_50406350_50406900	450	550	550	525	0	525	0	400	550	0	450	550	0	0	0	0	0	0	0	0	550	550	0	250	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0
chr14_58571850_58572450	600	600	600	0	525	0	0	600	0	0	0	0	300	0	0	0	0	0	0	0	600	600	600	600	600	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0
chr14_59417000_59417550	525	550	525	525	550	550	550	550	525	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_70941600_70942300	700	700	700	100	250	700	0	450	700	0	0	700	0	0	0	0	0	0	0	0	0	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0
chr14_73861950_73862650	700	700	625	700	700	700	700	525	700	0	0	0	0	0	0	0	0	0	0	0	700	700	625	700	625	0	0	0	0	0	0	0	0	0	700	625	0	0	400	0	0	0	0	0	700	0	0	0	475	0	0	300	0	0
chr14_76564500_76565100	0	600	600	0	450	600	600	525	525	600	600	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_78082650_78083350	525	700	525	600	600	700	700	525	675	700	700	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_84397700_84398700	975	975	825	900	900	1000	1000	825	825	1000	1000	1000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_89629250_89630100	850	850	825	525	850	700	850	825	850	675	400	475	525	0	0	0	0	0	0	0	550	850	850	850	375	0	0	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	850	0	0	0	550	325	0	475	450	0
chr14_92440050_92440350	225	150	300	0	0	225	0	225	75	0	0	0	0	0	0	0	0	0	0	0	300	300	300	300	300	0	0	0	0	0	150	0	0	0	300	0	0	0	0	0	75	0	0	0	300	0	0	0	75	0	0	0	0	0
chr14_103001650_103002900	1250	1250	1250	900	600	1250	1050	1250	1250	1250	975	1250	1125	0	0	0	0	450	0	0	1250	1250	1250	1250	1250	1175	0	0	0	0	0	0	0	900	1250	1250	0	0	1100	0	0	800	0	0	1250	0	0	1250	1200	825	0	1050	675	1050
chr14_105627200_105627450	250	0	250	0	0	250	0	250	250	250	250	250	250	0	0	0	0	250	0	0	250	250	0	250	250	250	0	0	0	225	250	0	0	0	75	250	0	0	250	150	250	250	0	0	250	0	250	250	0	0	0	0	0	0
chr14_105644200_105645000	800	800	800	650	0	0	0	800	800	800	800	800	800	0	0	0	0	0	0	0	800	800	500	800	500	800	0	0	0	450	275	0	0	0	800	800	0	0	800	800	650	800	0	0	800	0	0	800	0	725	0	0	0	0
chr14_105645600_105645950	350	350	350	275	200	350	0	350	350	350	350	350	350	0	0	0	0	200	0	0	350	350	125	350	350	350	0	0	200	275	350	125	0	125	200	350	50	0	350	275	350	350	0	0	350	50	0	350	0	0	0	0	50	0
chr14_105649600_105650250	650	650	650	650	650	0	0	650	650	650	650	650	650	0	0	0	0	425	0	0	575	650	650	650	650	650	0	0	0	650	650	0	0	0	275	650	50	0	650	575	650	650	0	0	650	125	0	650	125	0	0	0	650	0
chr14_105707850_105708600	300	150	750	0	0	0	0	750	750	750	750	750	750	0	0	0	0	0	0	0	0	750	750	750	750	750	0	0	0	450	750	525	0	0	750	750	0	0	750	750	300	750	0	0	750	0	0	750	0	750	0	0	0	75
chr14_105743100_105743850	300	750	750	0	0	750	75	750	750	750	750	750	750	0	0	0	0	0	0	0	750	750	375	750	600	750	0	0	0	0	375	0	0	0	0	750	0	0	750	675	0	750	0	0	750	0	0	750	0	375	0	0	0	0
chr14_105771200_105772050	850	850	850	525	0	675	0	825	850	850	850	825	825	0	0	0	0	0	0	0	850	850	850	850	0	850	0	0	0	750	150	175	0	0	850	850	0	0	850	850	0	850	0	0	850	0	0	850	0	475	0	0	0	0
chr15_20287950_20288500	550	550	550	550	550	550	525	550	0	550	550	525	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_22950150_22950900	750	750	750	750	750	750	750	300	0	0	0	0	0	0	0	0	0	0	0	0	0	750	750	750	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0	0	0	0
chr15_25999700_26000250	525	550	525	0	550	550	550	525	550	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_31880100_31880500	400	400	400	300	0	400	400	0	375	400	400	400	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_45461550_45462100	0	550	550	525	0	550	550	550	550	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_45463350_45463900	0	550	550	0	0	550	550	0	550	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_51521000_51521850	850	850	850	775	850	850	850	825	825	850	850	850	850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_66471300_66472650	1350	1350	1125	1200	1350	975	1275	1350	1350	0	600	1275	0	0	675	0	0	825	0	0	1350	1350	1350	1350	1200	0	0	0	675	825	1275	450	0	0	1350	975	0	0	0	0	450	0	0	0	1350	825	0	0	0	375	0	0	300	0
chr15_69648000_69649300	1300	1300	1300	1275	1050	1225	1200	1300	825	1125	900	1275	900	0	0	0	0	0	0	0	0	1300	1300	1300	600	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	0	1300	0	0	0	0	0	0	0	0	0
chr15_71459100_71459650	525	550	525	375	550	550	550	525	450	550	550	550	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_79014650_79015400	750	750	725	200	725	725	0	725	750	200	0	0	0	0	0	0	0	0	0	0	750	750	750	750	500	200	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	50	0	0	750	0	0	0	125	0	0	0	0	0
chr15_79015700_79016550	850	850	850	850	850	850	850	850	850	850	825	850	850	0	0	0	0	0	0	0	850	850	850	850	850	850	0	0	0	0	525	0	0	0	850	850	850	0	850	400	475	850	0	0	850	0	0	600	850	850	0	850	850	850
chr15_79017300_79018800	1500	1500	1500	1125	1275	1500	1200	1500	1500	1050	1050	1425	975	0	0	0	0	0	0	0	1125	1500	1500	1500	1500	1050	0	0	0	0	0	0	0	75	1500	1125	0	0	900	0	0	1200	0	0	1500	0	0	1050	1125	1050	0	825	750	1125
chr15_84671850_84672550	700	700	700	700	700	0	700	375	0	0	700	0	0	0	0	0	0	0	0	0	0	700	700	700	0	0	0	0	0	0	0	0	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_85895900_85897750	1750	1850	1825	1825	1800	1850	1850	1800	1825	1850	1850	1850	1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_90020850_90021000	150	150	0	0	150	150	150	150	0	150	0	0	0	0	0	0	0	0	0	0	150	150	150	150	0	0	150	0	0	0	0	0	150	0	150	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0
chr15_94298550_94299150	450	450	375	0	375	375	525	375	375	600	600	600	600	75	600	0	0	0	0	0	600	600	375	600	600	0	0	0	0	0	75	225	0	0	0	0	0	0	150	0	150	225	0	0	600	150	0	0	75	0	0	0	0	0
chr16_265700_266200	500	325	500	0	0	0	375	0	0	0	0	300	500	0	0	0	0	0	0	0	0	500	500	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0
chr16_307800_309000	75	1200	1200	0	0	1200	0	1200	375	0	0	0	375	0	0	0	0	0	0	0	1200	1200	750	1200	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	1200	0	0	0	0	0	0	0	0	0
chr16_8721600_8721900	300	300	300	0	300	0	0	75	300	300	300	300	300	300	0	0	0	0	300	0	300	300	300	300	300	300	0	0	0	300	300	0	0	0	300	0	0	0	300	0	0	300	0	0	300	150	0	0	300	0	0	0	0	0
chr16_11580600_11581400	800	800	800	125	275	800	450	800	800	0	0	0	0	0	0	0	0	275	0	0	125	800	800	800	575	0	0	0	0	0	300	125	375	0	0	0	0	0	0	0	0	0	0	0	800	0	0	0	0	0	0	0	50	0
